Unnamed: 0,Unnamed: 0.1,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n,Ref_2,Ref
182,182,compression,20,13,3635041,B003WJR69E,panasonic lumix dmc-lx5 ,"all but g12 have much worse image quality than lx5, but g12 has slightly better noise performance and also slightly better color range in raw (but not in jpeg, panasonic does better jpeg post-process).",CS,P,"[' g12', ' g12']",canon g12 10 
185,185,compression,20,13,3635096,B003WJR69E,panasonic lumix dmc-lx5 ,reading the blogs and reviews made me wonder if i really had just paid double for basically a lumix lx4 but with leica's jpeg engine.,CS,P,[' lumix'],panasonic lumix 
196,196,compression,20,13,3635166,B003WJR69E,panasonic lumix dmc-lx5 ,"even my stock agents, and my online micro sites have accepted my images shot on that trip with the lumix.not much else to say except if you want a walk-about camera, that shoots raw, jpeg, movies, and can handle up to iso 800 (even though it goes higher) with great quality get this camera!updated 10/11/2011just returned from two days of shooting images up in quebec.",CS,P,[' lumix'],panasonic lumix 
204,204,compression,20,13,3635169,B003WJR69E,panasonic lumix dmc-lx5 ,"it has the ability to be rotated, displays all the info from the lcd screen and is almost necessary in bright light conditions where the lcd will be nearly impossible to see.the ability to capture images in both raw and jpeg format simultaneously is a huge advantage for post processing.menus are deep and will take some time to learn to navigate but are not an undue burden.the only reason i would not give the lx5 5 stars is the less that stellar zoom and the fact that is more bulky than other cameras in its class like the canon s95.",CS,P,[' s95'],canon powershot s95 
209,209,compression,20,13,3635217,B003WJR69E,panasonic lumix dmc-lx5 ,"the panasonic dmc-lx5 is a very very good camera with excellent ease of use, build quality and low-light performance.to move fully into the excellent category all that needs be done is for panasonic to improve jpeg processing as raw processing is excellent.i also believe the leica lens and camera build and handling design are excellent.i'm very happy with this camera.",SS,P,[' dmc-lx5'],
210,210,compression,20,13,3635226,B003WJR69E,panasonic lumix dmc-lx5 ,"in retrospect, i think i probably would have been better served by the s95 lens, although the ergonomics of s95 (too small) was a key factor why i did not purchase it.5) as other reviewers pointed out, the jpegs out of the camera are not pleasant.",CS,P,"[' s95', ' s95']",canon powershot s95 
223,223,compression,20,13,3635388,B003WJR69E,panasonic lumix dmc-lx5 ,the s95 and my old olympus c-7070 have the best straight out of camera jpeg colors.,CS,P,[' s95'],canon powershot s95 
1466,1466,compression,20,11,3635416,B003WJR69E,panasonic lumix dmc-lx5 ,"not so good for human figure, despite its shortcomings, notably its weak jpeg processing, the panasonic lumix dmc-lx5 delivers an excellent all-around shooting experience--fastest in its class, full featured, and capable of shooting some very nice photos.",SS,P,"[' lumix', ' dmc-lx5']",
1747,1747,compression,20,11,6289620,B008MB70TI,panasonic lumix dmc-lx7w,"i have been a fan of the lica/panny cameras...my leica was trashed and i wanted a replacement...so i chose the panasonic lx 7...i see no difference except the money i saved buying the panasonic...i won't carry the lx7 in my pocket like i did the d-lux5....too much pocket lint entered the d-lux 5 camera leading to lots of sensor dust....the jpegs are great, the lens is great and i've learned to work around the panasonic version of raw files......at the price i paid it was a no brainer",CS,P,[' d-lux5'],panasonic lumix dmc-lx5 
2245,2245,compression,20,11,7509213,B00E87OITK,panasonic lumix gx7 ,"there has been much said about the gx7.i'll just add a few toughs that have not been shared (as far as i can tell) by other reviews.this purely from a consumer perspective, without going in detail on regards to iso pixel peeping etc.first... the lvf or evf, however you want to call it, compared to the gx1.it's smaller, wide screen, and has a tunnel effect when looking trough it.if you shoot 4:3, which is actually the sensor size, you will end up with black bars on the sides, which is actually distracting and takes away form the experience.the gx1 lvf seems better to me in every way, and i can't tell the difference in regards to extra resolution on the gx7 lvf vs the gx1.there are some limitations in regards to the e-shutter, min shutter speed is 1 second, you can't use it for panorama, and some light sources, will cause banding on the final picture, so it must be disabled.i have not detected any impact in picture quality.writing speed to sd has been greatly improved as compared to gx1, i've been shooting raw and large jpge low compression, and it's blazing fast recording pictures.",SS,P,"[' gx7', ' gx7']",
2393,2393,compression,20,1,5667381,B0078KOQ46,pentax 15274 ,"this isn't to say there's never a need for post processing, but it is great to get quality jpegs right out of the camera.5) the 16 megapixel sensor creates beautiful images with very low noise.6) the k-01 is a great value for anyone who has not yet stepped up from a point and shoot digital, has issues trying to sort out the best camera to buy (especially when most models are available on-line only, and therefore, eliminating the physical analysis), or doesn't want to spend thousands on a dslr, only to have newer better model introduced a month later.7) especially with a bigger zoom lens, the meaty body is way easier to handle than the compact mirror-less cameras.comments about the k-01 negative reviews:1)  my first outing with the camera was outdoors on a very sunny day.",CS,P,"[' k-01', ' k-01']",pentax k-01
1938,1938,compression,20,11,6635424,B009JPEISW,pentax k-5,"if you're a working photographer (or just someone shooting for fun) then you know that time is valuable ... and if you can get away with jpegs rather than needing to tweak raw files and then convert those raw files to jpeg that's a huge advantage.bottom line, the k-5 iis is an amazing camera that is worth more than the selling price and is much better than the specs suggest at first glance.highly recommended.",SS,P,[' k-5'],
2017,2017,compression,20,11,7016430,B00B46A1A8,pentax mx-1,"i'll touch on each.pros:------ in good light, or in poorer light where you can place it on a stable base and adjust shutter speeds, or aperture, the mx-1 gives images in jpeg which are much closer to the aps-c sensor in my dslr than i expected.",SS,P,[' mx-1'],
2470,2470,compression,20,1,7016438,B00B46A1A8,pentax mx-1,"the q menu layout has a good deal more customization available... more color profiles, assignable green button, option to save last jpeg as raw, quick zoom in playback, focus peaking and other features that are just flat-out mia on the mx-1.",SS,P,[' mx-1'],
2523,2523,compression,20,1,7259681,B00CGY4N7Y,ricoh gr ,the best way to understand bw (te) is to think of a black and white photo that has a slight tint covering the entire image.the ricoh gr can output in raw as well as jpeg files.,SS,P,[' ricoh gr '],
144,144,compression,20,13,3467870,B003N2YVKW,samsung ec-tl500zbpbus ,my pen e-p1 is reliably better for jpegs at high iso settings like 800 and 1600 and is only a little larger and heavier with the kit zoom.,CS,P,[' e-p1'],olympus pen e-p1
1668,1668,compression,20,11,5964359,B007XJGZLE,samsung nx210,"i find this more familiar, like my 5d and makes it much faster to make adjustments- my #1 requirement was the ability to easily move the focus point like i can do with a dslr - and you can do it quite easily with this camera - just click the ok button in the center of the buttons.- panoramic mode works well- came with a lens hood- came with a pop-up flash- shoots in raw, even can be set to shoot a simultaneous raw + jpeg so can be quickly emailed without having to go into lightroom if i am running short on timecons- produces very noisy images above 1600 iso (this camera imo is best used with lots of available light or on a tripod)- ergonomically leaves something to be desired - specifically i wish the thumb spot was located where they've stuck the video record button- not that great for taking indoor pictures in a dark-ish room... even thought iso can go up to 12,800 i would never go higher than 3200 with this camera - if you can't let that much natural light into the room, you'll definitely want to use the flashi definitely think the pros outweigh the cons here and i feel like this is a great little camera to add to my collection, when i want some manual controls but don't want to deal with a full size dslr.",CS,P,[' 5d'],canon eos 5d 
86,86,compression,20,13,3099503,B0036RDP9C,samsung tl350 ,"while they each had their advantages, the tl350 had the best bang for the buck.let's look at the specs that matter for video on all these cameras - they all have manual control over exposure, shutter speed, aperture, white balance, and iso, so i'm skipping that:canon s95- 1/1.7"" ccd- 28-105mm- f/2.0-f/4.9- mpeg-4/h.264 .mov- stereo linear pcm audio- 1280x720 @ 24fpspanasonic lx5- 1/1.63 ccd- 24-90mm- f/2.0-f/3.3- avchd lite/mjpeg- dolby audio- 1280x720 @ 30fpscasio fh100- 1/2.3 cmos- 24-240mm- f/3.2-f/5.7- avi/mjpeg- ima-adpcm stereo audio- 1280x720 @ 30fpssamsung tl350- 1/2.4 cmos- 24-120mm- f/2.4-f/5.8- mpeg-4/h.264- aac, wav stereo audio- 1920x1080 & 1280x720 @ 30fpshere's why the samsung tl350 is the best:(1) price.",SS,P,"[' tl350', ' s95', ' tl350', ' tl350']",
1726,1726,compression,20,11,6209533,B008FH4L7S,sigma c78900,")raw files only opens with horrible slow sigma pro software (i got away from the processing of raw files and love the jpegs from x100s)if you print up to 20 x 30 you may not find much of any difference between x100s (you always get it right) and sigma (if you get it right) (may be in crop it might stand better)not good above 400 iso (except you can make decent bw prints with higher iso in nik)priceybottom line:i am in love with my x100s all over again, what a brillant camera.",CS,P,"[' x10', ' x10', ' x10']",fujifilm x10 
1727,1727,compression,20,11,6209533,B008FH4L7S,sigma c78900,i am actually selling the prints off the x100s native jpeg files.i would wait for this to evolve and will look into this again in a couple of years when they address issueswish list:ovfgrippy finish and make it less scratch pronefaster processorbetter isobetter / bigger batterymore pocketabledefinitely needs a better raw processor or better lightroom support for raw files,CS,P,[' x10'],fujifilm x10 
2031,2031,compression,20,11,7031819,B00B5P5XUG,sigma c79900 ,")raw files only opens with horrible slow sigma pro software (i got away from the processing of raw files and love the jpegs from x100s)if you print up to 20 x 30 you may not find much of any difference between x100s (you always get it right) and sigma (if you get it right) (may be in crop it might stand better)not good above 400 iso (except you can make decent bw prints with higher iso in nik)priceybottom line:i am in  love with my x100s all over again, what a brillant camera.",CS,P,"[' x10', ' x10', ' x10']",fujifilm x10 
2032,2032,compression,20,11,7031819,B00B5P5XUG,sigma c79900 ,i am actually selling the prints off the x100s native jpeg files.i would wait for this to evolve and will look into this again in a couple of years when they address issueswish list:ovfgrippy finish and make it less scratch pronefaster processorbetter isobetter / bigger batterymore pocketabledefinitely needs a better raw processor or better lightroom support for raw files,CS,P,[' x10'],fujifilm x10 
625,625,compression,20,13,5375312,B006GC8YLS,sony a (alpha) slt-a65v (a65),"nothing in the subframe aps-c market will outresolve the a65 in fair to decent light - or provide better video.low light problems?although the recent digital photography review (the closest thing to a definitive source on digital cameras on the web) slammed the alpha 77 (same sensor and basic image engine as the a65) for its high noise particularly in raw, and its somewhat 'mushy' jpeg rendering, i generally agree, but think some clarifications are called for.",CS,P,"[' a65', ' a65']",sony a65 
575,575,compression,20,13,5004864,B005IHAIDO,sony a65 ,"a large 19x13 printout of a standard test image from dp reviews studio scene shows the a65 very, very close in resolving fine detail to the nikon d3x (the previous resolution king in 35mm photography prior to the nikon d800 and able to resolve detail comparable to 35mm kodachrome 64).low light problems?although the recent digital photography review (the closest thing to a definitive reference source on digital cameras on the web) slammed the alpha 77 (same sensor and basic image engine as the a65) for its high noise particularly in raw, and its somewhat `mushy' jpeg rendering, while i generally agree, some clarifications are called for.",SS,N,"[' a65', ' d80', ' a65']",
580,580,compression,20,13,5004864,B005IHAIDO,sony a65 ,the olympus omd 5 has fantastic high iso performance for a micro 4/3 sensor (better than either the nikon 3200 or the sony a65 frankly) and also offers better jpeg definition than either sony or nikon (to the point where raw post processing typically yields little).,SS,P,[' a65'],
913,913,compression,20,12,5004866,B005IHAIDO,sony a65 ,the sample photos look very good.the pellicle (transparent) mirror in the a65 uses the same technology as on sony's high-end semi-professional a77 model.another edge nikon has over the sony was that several reviewers felt that the jpeg algorithm was slightly better in the nikon at higher isos and recommended shooting the sony raw at over 400 to get the best image quality.,SS,P,"[' a65', ' a7']",
2306,2306,compression,20,11,7655597,B00FRDUZXM,sony a7,"yes the lens is f3.5 but so are the lenses for the other cameras.this is a problem because the a7's jpeg engine is really smudging the picture details at 1600, 3200 and higher.under natural daylight, it will use iso 100 mostly but even on cloudy days it won't opt to use slightly higher isos whereas the other cameras will detect that there is less natural light and go up to iso 400.the resulting photos under natural daylight are also not as bright and punchy like the d600 - which shares a similar 24mp full frame sensor.",SS,N,"[' a7', ' d60']",
2309,2309,compression,20,11,7655625,B00FRDUZXM,sony a7,"i can't say that about the e-m5, which i didn't dare push past 3200 lest i get harsh chroma noise that that no amount of post-processing could redeem.before receiving the a7 i also read complaints about the jpeg engine.",SS,N,"[' e-m5', ' a7']",
2311,2311,compression,20,11,7655625,B00FRDUZXM,sony a7,"the olympus m43 jpegs are also very nice as long as you're not shooting under extreme conditions.image quality on the whole is excellent, standing up to comparison with my d800, with files only two-thirds the size.",CS,P,[' d80'],nikon d80
2638,2638,compression,20,1,7655633,B00FRDUZXM,sony a7,"for comparison purposes, i&#8217;ll just focus on the d600 and keep in mind this isn&#8217;t a comprehensive list, just things that make the biggest difference to me (and maybe you).advantages the d600 over the a7:- much faster focusing, especially in low light- better flash metering- better out of camera jpegs (this is subjective, i&#8217;m simply stating i like the colors and rendering for my tastes)- better low light performanceadvantages of the a7 over the d600&#8221;- much smaller and lighter- evf (i do prefer a high quality evf over ovf, again personal bias)- amazing video- slightly sharper imagesin the end i sold the d600 and kept the a7.",SS,P,"[' d60', ' d60', ' a7', ' a7', ' d60', ' d60', ' a7']",
571,571,compression,20,13,5004712,B005IHAIC0,sony a77,"if they improve the jpeg engine with firmware like they did with the a700, i may never use raw.and then there is the movie mode...up to 28mbs 1080p60 recording with full-time autofocus or manual focus assisted with peaking...the features and combination of features fills a 240 page manual and rather than plod through them here ad nauseum, i'm going to go enjoy the rush of photographic inspiration that always comes with a shiny new tool!down the rabbit hole...?is the slt design with a high-quality electronic viewfinder the wave of the future?",CS,P,[' a7'],sony a7
1541,1541,compression,20,11,5004766,B005IHAIC0,sony a77,"(using regular sony prime lenses and the 16-50mm kit lens)the main focus-low light performance (jpegs)usually i barely shoot at iso 1600-3200, because i get to use more of continuous lighting mounted on the hot shoe when shooting in extreme low light.and thank goodness for the oled and slt technology, i shoot with ease, you know what you are getting instantly!part of the reasons people experience noise even at low isos is failure for the camera to focus properly, even with the nikon d600/d700- my brother has them and i compare them a loti have shot images at iso 1250 to 2500 and the images are sharp,(might not be as sharp as the nikon full-frames but barely noticeable), just be sure to have adequate light signal to focus correctly, and in worst case scenario, i just remove the chroma noise in post production and images get clean back.mind you, i always keep the noise reduction on high, probably the new firmware has something to do with it?",CS,P,[' d60'],nikon d60 
1542,1542,compression,20,11,5004766,B005IHAIC0,sony a77,"am not sure but so far am impressed having heard about all the slt noise stories, this new a77 is an exception.i will see if i can upload some straight jpegs from this camera at high isos.just be sure to understand and use the camera correctly.",CS,P,[' a7'],sony a7
2362,2362,compression,20,1,5004789,B005IHAIC0,sony a77,"i will note that i also prefer the nikon d300s noise reduction to the sony noise reduction, especially when shooting jpegs.the current pricing (about $600 less than when first launched) combined with build quality and availability of a wide range of lenses (minolta and sony)  makes this camera a very good buy for someone stepping up from point and shoot (typical sub $200 compact camera) or advanced point and shoot (think nikon p7700).final note:  i am a very heavy user of the nikon creative lighting system.",CS,P,"[' d30', ' p7700']",canon powershot d30 waterproof digital camera
2303,2303,compression,20,11,7655557,B00FRDUZUK,sony a7r full-frame,"at lower isos and in fairly good light i have gotten some drop dead gorgeous jpeg files from this a7r by the way..i had purchased the a7 first...and it's a fine camera too but it's output just didn't wow me as the a7r does, it's just that simple, and why i wanted something just a little bit better as to detail and pop in the iq..i felt my rx1r's iq bested the a7 ever so slightly.",CS,P,"[' a7', ' a7', ' a7', ' a7']",sony a7
2701,2701,compression,20,1,7781559,B00I8BICB2,sony alpha a6000,apple has not released the software to read a6000 raw images so i only use the fine compression jpeg.,SS,P,[' a6000'],
1643,1643,compression,20,11,5762603,B007ILK234,sony alpha slt-a57 ,"thus, below is just a few of the bigger nits i've picked after playing with this system for 1.5 months and comparing to nikon 5100, nikon 600, canon t3i and t4i, pentax k30.the jpeg engine is a joke relative to its peers, even relative to cheap p&s; cams in my estimation and there hv been a ton of complaints on the web from both pros and amateurs on this aspect but sony appears to do little to address it, if its done anything at all.",CS,N,"[' t3', ' t4i']",canon eos rebel t3 
1217,1217,compression,20,12,5762572,B007ILK234,sony alpha slt-a57 ,i read that the contrast and colors are much nicer + low light is better in a57 vs a65 - mainly because of jpeg processing improvements.,CS,P,[' a65'],sony a65 
1219,1219,compression,20,12,5762608,B007ILK234,sony alpha slt-a57 ,"as with all slrs, i recommend shooting in raw+jpeg mode, which means having a large card available.everything i've mentioned so far applies to both the a55 and a57.",CS,P,[' a55'],sony a55 
1087,1087,compression,20,12,5563743,B0072DKWQ0,sony cyber-shot dsc-hx30v ,"- however, the wifi upload will compress the pictures to 2mp resolution!- face detect works really well and there is a also a self-timer to shoot 2 seconds after a one/two faces are detected; it can detect up to 8 faces to correctly focus/set correct exposure on them.- digital leveler (so that you know your composition is perfectly horizontal and not tilted)- good macro- in playback video mode, i do like that you can use the wheel dial to fast forward/rewind frame by frame and fast forward up to 4xwith the sony hx30v, in playback mode, you can zoom out 3 times; if you zoom out once, it'll display 4x4 rows of thumbnail pictures (16 pictures); zooming out again will display 5x5 (25 thumbnails); zooming out a third time will show a nice calendar display where you can easily select the date/album of the pictures.with the canon s100, playback will display 2x2 (4 thumbnails), 3x3 (9 thumbnails), 6x6 (36 thumbnails), 10x10 (100 thumbnails) and using the custom front ring allows one to jump between dates(but no calendar display like on the sony)the canon is able to display the thumbnails much faster than the sony.cons:============================================================- 18mp hurts the quality (the s100 has better detail)- although 1080 resolution and smoother frame rates, the colors and detail seem rather faded compared to s100- does not seem to have a trim/combine video editing feature in playback mode (you can with the s100)- no manual whatsoever for video recording (s100, you can lock the focus before recording)- no aperture/shutter priority manual control- no custom self-timer setting; max is 10 seconds or 2 seconds.",CS,P,"[' s100', ' s100', ' s100', ' s100']",
456,456,compression,20,13,4161011,B004HYFX0C,sony cyber-shot dsc-hx9v,"compared to my old canon sx1 is, which uses the less-compressed .mov format (which is still my reference camera for audio quality), the sound quality is definitely inferior.",CS,N,[' sx1'],canon powershot sx1
632,632,compression,20,12,393528,B0001G6UCA,sony cybershot dscp73,"it's almost 2013 and mysony cybershot dscp73 4.1mp digital camera with 3x optical zoomis still a great digital camera that takes good quality digital photos (jpegs) and movies (mpegs) and is fully functional after about 8 years of steady use.even at 4.1 mega pixels, the quality is much better than a ""laptop or phone camera"".",SS,P,[' dscp73'],
398,398,compression,20,13,4132063,B004H8FNLW,sony cyber-shot dsc-w560 ,"the sony dsc-w560 cyber-shot camera will grab images with ease.point & shoot .... move on with your life, .... & import the files with a click.hi-def 1920x1080 jpeg files are full of details.the package has sony's pmb software, .... that works ok too.4x optical zoom is far out.purchased camera at best buy for a few bucks more than amazon.",SS,P,[' dsc-w560'],
1022,1022,compression,20,12,5420105,B006K553LU,sony cyber-shot dsc-wx150,"unfortunately, there is no way to set the quality of the photo or the amount of jpeg compression (like you can on thecanon powershot sx130is 12.1 mp digital camera), so if you want to shoot extremely high-quality images for any reason, this camera won't work for you.",CS,P,[' sx130'],canon powershot sx130
1844,1844,compression,20,11,6521699,B0097CXFCC,sony dsc-rx1/b ,i shoot only in jpeg and the quality when compared to the sony a65 is incomparable.,CS,N,[' a65'],sony a65 
1374,1374,compression,20,12,6521715,B0097CXFCC,sony dsc-rx1/b ,"i've been shooting the rx1 for a day now since it arrived and have been looking for a reason to send it back.i sold my nikon d700 and lenses simply due to size and weight as i travel a lot for work and this is a hobby.i made the change to the fuji x-pro1 and picked up the primes they had available and loved the quality of the jpegs and the lighter smaller overall kit.but then that started to feel bulky so in came the x100 which is a great camera no matter if it is your only camera or one of many.then the x-e1 showed up roughly the same size as the x100 but with guts of the x-pro1 minus the ovf.then i realized i had simply traded my huge nikon kit for a somewhat smaller one that came with many trade-offs you'll know all about if you are a fuji-shooter.then this piece of insanity got announced and i couldn't stop thinking about having basically a d600 sensor in a camera smaller than my x100.so it showed up yesterday and i have been walking around the house and yard with the x-e1 with the 35mm 1.4 and the rx1 taking the same pictures in the same mode and comparing them.there is simply no comparison.no need to zoom in or 'pixel-peep' to see the difference that a ff sensor brings.every picture is just so much richer.depending on your point of view, it is either a bargain or over-priced.for me it is definitely not going back while my fuji-kit now moves on to ebay.this is a leica m with af in an even smaller package at a 1/4 the cost of an m with a 35mm lens.this is the camera i wanted all along.can't wait for the case and evf now.",CS,P,"[' x10', ' x-e1', ' x10', ' d60', ' x10', ' x-e1']",
1249,1249,compression,20,12,6104399,B00889ST2G,sony dsc-rx100/b ,"my brother has the canon s100 so i've played with it a few times.this sony has many limitations compared to other camera's in the same class, but what separates it from them is its image quality at the wide end.zooming in at 100%, raws come out noticeably batter than jpegs.i did a crazy comparison where i shot my eye with the sony using flash at the wide end stopping down at f5 and setting the iso at 80 and compared the shot with another one taken with my 5d mk iii using the canon 24-70 @ 70mm, iso 50, f8 and a 430ex (i had three trials until i nailed the focus right since it's so hard to hold the whole setup and shoot myself).",CS,N,"[' s100', ' 5d']",canon eos 5d
1268,1268,compression,20,12,6104679,B00889ST2G,sony dsc-rx100/b ,"i personally think they got a good balance between grip and style, because if they had added any more grip it would have ruined that nice sleek design it has, for example if you take a look at thesony cyber-shot dsc-hx20v, you will see it has a huge grip which whilst gives maximum grip it does overwhelm the side of the camera.included in the box are the following:camera | ac adapter | battery pack | micro usb cable | wrist strap | two shoulder strap adapters | manual.things you need:sdhc card(you can choose a different brand/memory capacity, though do remember as this is a 20mp camera, files sizes average around 5mb if your using jpeg in fine detail, or is around 20mb if using the raw format (raw image has a '.arw' file extension)).optional:camera case (lcj-rxa)|usb sdhc card reader|spare battery np-bx1|hdmi - micro hdmi cable|anti-reflective screen protector- - -the main thing i love about this camera is it has modes which are great for people who don't have a lot of knowledge about cameras and just want to point and shoot whilst getting great results, and there are modes for those who know more about cameras and want to go more in-depth with the settings.the modes which i personally think are great for those with limited camera knowledge, i would suggest using the mode dial located on top of the camera to choose one of the following:1) superior auto; ""this device beautifully shoots automatically while reducing blurring and noise"".my opinion: i've always had great results with this mode, on most occasions it takes the picture i want it to, though sometimes you may want select a mode in the scene setting to get a little bit extra.- - -2) intelligent auto; ""automatically identifies the scene's characteristics and shoots a photo"".my opinion: pretty much the same scenario with the superior auto, it takes fantastic shots most of the time, though i haven't really noticed the difference between both of them, this may be because i haven't had the chance to test them in many varied locations.- - -3) scene selection; here you can select different pre-setting modes to get the most out of certain scenarios:- portrait; ""emphasizes subject by blurring away background.",CS,P,[' dsc-hx20v'],sony cyber-shot dsc-hx20v 
1694,1694,compression,20,11,6104378,B00889ST2G,sony dsc-rx100/b ,"but if you have a very large hands it may be too small for you.- auto mod: sony is better, colors and sharpness are very good in jpeg, did not feel a need for rawmy conclusion:  g1x will be listed on ebay shortly.",CS,P,[' g1x'],canon powershot g1 x 
62,62,compression,20,13,3014263,B00328HR94,sony dsc-w370,"if you're in love with the idea of a reasonably priced camera with a 7x optical zoom in a compact body, the w370 is worth checking out, but it's not without sacrifice.key specs sony cyber-shot dsc-w370dimensions (whd) 3.9x2.2x1 inchesweight (with battery and media) 6.3 ouncesmegapixels, image sensor size, type 14 megapixels, 1/2.3-inch ccdlcd size, resolution/viewfinder 3-inch lcd, 230k dots/nonelens (zoom, aperture, focal length) 7x, f3.6-5.6, 34-238mm (35mm equivalent)file format (still/video) jpeg/mpeg-4 (.mp4)highest resolution size (still/video) 4,320x3,240 pixels/1,280x720 at 29.97fps (progressive)image stabilization type optical and digitalbattery type, cipa rated life lithium ion rechargeable, 230 shotsbattery charged in camera no, external charger suppliedstorage media memory stick pro duo, sd, sdhcbundled software picture motion browser 5.0 (windows), pmb portable 1.1 (windows, mac)the camera is available in silver--actually more of gun-metal gray; red; and green versions, all have chrome trim on the top and right side, and the w370's body is compact enough to squeeze in most pants pockets or handbags.",SS,P,"[' w3', ' dsc-w370', ' w3']",
934,934,compression,20,12,5005331,B005IHAIJ8,sony nex-5n,i simply cannot risk missing my return option to only find out later that sony does not fix the issue with this body.pros..exceptional iq >jpegs from camera match the 7d iq in most situations including high iso.,CS,N,[' 7d'],canon eos 7d 
935,935,compression,20,12,5005332,B005IHAIJ8,sony nex-5n,"the nex-5n to me is the camera that gives you the best of everything, it did in fact produce better ooc jpeg images than the 550d in some low light settings.",SS,P,[' nex-5n'],
1349,1349,compression,20,12,6502484,B0096W1OCG,sony nex-6/b,"jpeg's are the way these lenses are designed to be used, so that's how they should be evaluated, as part of the whole camera.results at iso 3200:- nikon d600 (full frame) gave the nicest image, as we should certainly expect for the sensor size, camera size and weight, and cost.",CS,P,[' d60'],nikon d60 
920,920,compression,20,12,5004946,B005IHAIEI,sony nex-7,"but with jpegs it was the other way; at both high and low iso, the nex-7 images were distinctly superior to the nikon in clarity and punch.",CS,P,[' nex-7'],sony nex-7
1030,1030,compression,20,12,5474744,B006T7QRN2,fujifilm x-s1 ,and lr3 doesn't support the x-s1 raf files so .jpegs it is for now.i finally decided to try the x-s1 and the only area where the s100fs betters the x-s1 is in pure visible resolution at iso 100-200.,CS,P,,canon powershot s100 
2293,2293,compression,20,11,7651596,B00FPKDPXY,fujifilm xq1,"i so much wanted to like this fuji xq1 but have returned mine:pros:* excellent low light auto-focus* pocketable but lens ring protrudes and size was larger than i expected, closer to a sony rx100 than a canon s120* good jpeg color and range of film simulations, but pictures were a little oversharp for my taste - this can be adjustedcons:* battery life worse than x20 (which many thought was already extremely poor).",CS,N,,canon powershot s120
2293,2293,compression,20,11,7651596,B00FPKDPXY,fujifilm xq1,"i so much wanted to like this fuji xq1 but have returned mine:pros:* excellent low light auto-focus* pocketable but lens ring protrudes and size was larger than i expected, closer to a sony rx100 than a canon s120* good jpeg color and range of film simulations, but pictures were a little oversharp for my taste - this can be adjustedcons:* battery life worse than x20 (which many thought was already extremely poor).",CS,N,,fujifilm x20 
1550,1550,compression,20,11,5038031,B005KBB79C,fujifilm x10 ,"while the x20 enjoys a small resolution advantage in raw files, i found that its jpegs were not even close to the excellent quality jpegs produced by the x10.",CS,P,,fujifilm x10 
1967,1967,compression,20,11,6954816,B00ATM1MHO,fujifilm x20 ,"there are said to be about fifty improvements that have been made, but in all fairness, i won't get into a fuji x20 vs. x10 comparison here, as my experience with the earlier model was limited to just a few days use.getting right down to the subjective points, followed with a more detailed look based on personal use, here are my basic observations.&#9670; pros:+ excellent retro design; solid build quality coupled with good contemporary ergonomics+ sharp 4x optical zoom; comfortable 28mm to 112mm f/2.0- f/2.8 equivalent, image stabilization+ has a 7-blade aperture diaphragm; contributes to excellent bokeh effects+ exr processor ii dual cpus; cold start-up time about  second, super-fast sequential shooting+ near-instant autofocus; virtually no time lag when the shutter button is pressed+ new 2/3-inch x-trans cmos ii sensor; 12mp, offers excellent image quality+ hybrid af; autofocus instantly switches between high-speed phase detection af and contrast af+ front focus selector dial; af-s (single autofocus), mf (manual), af-c (continuous autofocus) modes+ advanced ovf; optical viewfinder offers exposure info overlay via digital trans panel, 85% coverage+ 2.8-inch color lcd monitor; approximately 460,000 dots, 100% coverage+ excellent ergonomics; rational array of controls, easy to master+ rechargeable np-50 li-ion battery; averages 190 - 220 shots per charge depending on settings, actual+ full manual exposure plus program, aperture- and shutter priority modes and more+ uses readily-available sd, sdhc and sdxc memory cards; full support+ raw (raf format) support; also offers jpeg and raw+jpeg+ iso range is 100-12800 (in auto); control available up to iso 3200+ excellent ergonomics; raised grip area on the body with a thumb rest, add to handling+ threaded socket on shutter button; allows for threaded cable releases, soft shutter buttons+ made in japan; all of fujifilm's x-series cameras are made in japan+ built-in advanced filters; allow a choice of 8 artistic effects&#9670; cons:- battery life could be far better- wish this camera would go to 24mm wide angle- picky point: the x20 lacks a built-in neutral density filter&#9670; first impressions:the x20 came well packaged in a distinctive black box, and from the moment it was opened and taken out, the feel of a solid, precision camera was quite apparent.",CS,P,,fujifilm x10 
1982,1982,compression,20,11,6954902,B00ATM1MVA,fujifilm x100s,i prefer the x100s over the 7d for:image quality (the reviews are correct; sooc jpegs are fantastic.,CS,P,,canon eos 7d 
