,Unnamed: 0,Unnamed: 0.1,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
877,737,737,compression,20,12,3828760,B0042X9LC4,nikon d7000 ,having the second slot for overflow or raw/jpeg usage is a bonus.,CS,P
878,739,739,compression,20,12,3828803,B0042X9LC4,nikon d7000 ,"almost bought a canon 60d last year but i hesitated, which was good because i ended up with usually a more expensive nikon d7000 as compared to normally ~ $200 cheaper canon.i've setup the d7000 with a 32 gb sd card in slot 1 and a 16gb sd card in slot 2 and setup the camera to take nef(raw) into slot 1 and jpeg fine in slot 2 simultaneouly.",CS,P
879,740,740,compression,20,12,3828803,B0042X9LC4,nikon d7000 ,"this is great way to take a picture since if you just want to send or move pictures around, the jpeg is lot smaller file and don't need any processing since all the processing is already done when you take the picture in the camera.",CS,P
880,742,742,compression,20,12,3829047,B0042X9LC4,nikon d7000 ,"and of course, the d7000 captures in nef (raw), jpeg (with choice of quality), and raw + jpeg simultaneously.with the d7000's countless other features, it will probably be quite some time before you have mastered this camera, so just relax and enjoy as you practice perfecting your skills.the d7000 is an excellent choice for the photo enthusiast/semi-pro and there are pros who use it...it's that good.",CS,P
881,1489,1489,compression,20,11,3828765,B0042X9LC4,nikon d7000 ,)other than not recording uncompressed video (for which you'll pay a much higherprice) there's nothing i don't like about it.,CS,P
882,2347,2347,compression,20,1,3828272,B0042X9LC4,nikon d7000 ,"you can change almost all settings without accessing the menu or wasting your time trying to find items in the extensive nikon menu system4- it has two dials front and back , which allows you to control things much faster and easier.5- the top lcd ... its a really big plus, makes you know exactly what you want when you want it6- view finder, really much better than d5200 and d53007- the battery lasts for ever, i shot 700 jpeg images and it still had 71% of its charge, with raw, it lasts for almost 800 shots.8- it has two storage slots, and that's really a great plus, this helps with storing jpeg in one and raw in the other or keeping a backupand much morecons: .... its a dx camera ... its not full frame, but its really close to the full frame qualitynotes:1- it comes with a screen protector2- it doesn't come with memory card so you will need to buy one separately, so you can start shooting once you receive the camera3- make sure that any case you will buy will be big enough for itbottom line, this is a serious camera, if you are buying it to shoot your dog, you probably would better get the d3200 or d 5200but if you are planning to advance in photography, i really recommend this camera, its really a great choice, i have it for three month now, and i already bought a couple more lenses and some filters and accessories and i'm loving what i get from it",CS,P
883,2348,2348,compression,20,1,3828842,B0042X9LC4,nikon d7000 ,dealing with a smaller equivalent frame and the loss of compression that aps-c sensors have isn't worth the cheaper price tag for a professional.,CS,P
884,2349,2349,compression,20,1,3828954,B0042X9LC4,nikon d7000 ,"i especially like the two sd slots, allowing me to capture raw and camera rendered jpeg images at the same time on two different cards.",CS,P
885,2071,2071,compression,20,11,7115064,B00BI9X7UC,nikon d7100 ,"so, from this perspective, unfortunately i i do have 3 major issues with d7100 and i would give it 3 stars.1)  small buffer size: apparently, the advertised 6 fps or 7fps (cropped mode) is probably feasible if you shoot in jpeg.",SS,N
886,2076,2076,compression,20,11,7115147,B00BI9X7UC,nikon d7100 ,"its speeds up the process so much.as for the files i have not even bothered with jpeg, shooting in raw the whole time.",SS,N
887,2077,2077,compression,20,11,7115156,B00BI9X7UC,nikon d7100 ,unless you have a very pointed reason too - the heck with jpegs.,SS,N
888,2078,2078,compression,20,11,7115173,B00BI9X7UC,nikon d7100 ,"on 24mpix (dx image area, see point 1), it becomes noticeably slower (i always shoot raw uncompressed + jpeg fine).",CS,N
889,2079,2079,compression,20,11,7115235,B00BI9X7UC,nikon d7100 ,the quibbles - files are so large when using maximum quality (raw + jpeg) that it takes a long time to write from the card to the computer.,SS,N
890,2084,2084,compression,20,11,7115254,B00BI9X7UC,nikon d7100 ,shooting jpeg for sports will help with this issue for sports and action photographers.,SS,N
891,2086,2086,compression,20,11,7115262,B00BI9X7UC,nikon d7100 ,"also i have read that the banding only comes out if raw pictures are pushed +3 ev or more, which i would obviously would not be doing.wrong.banding comes out randomly, even on jpegs, if the automatic d-lighting is on (i always had this on on all the nikons i owned).",CS,N
892,2087,2087,compression,20,11,7115268,B00BI9X7UC,nikon d7100 ,"furthermore, jpeg images more grainy than d7000.",CS,N
893,2060,2060,compression,20,11,7114986,B00BI9X7UC,nikon d7100 ,"this would even make a good backup camera for a professional photographer.for people like me who just do this for fun and shoot jpeg, there is a lot of retouching that can be done in the retouch menu such as trim, color balance, resize, straighten.",CS,P
894,2062,2062,compression,20,11,7114986,B00BI9X7UC,nikon d7100 ,i do wish this one had built-in wi-fi and that hdr mode worked in raw too and not just jpeg.,SS,P
895,2063,2063,compression,20,11,7114995,B00BI9X7UC,nikon d7100 ,"wheather this d7100 is used in raw or jpeg the other cameras are just as good, less expensive and some are even sharper.",CS,P
896,2072,2072,compression,20,11,7115072,B00BI9X7UC,nikon d7100 ,"of course the pictures look ""oh my god"" sharper when you print them since they have twice as many pixels per unit area on paper.i shoot 14-bit raw images with loseless compress and rarely use the 1.3 crop mode though i've mapped crop mode to one of the external buttons.",CS,P
897,2081,2081,compression,20,11,7115239,B00BI9X7UC,nikon d7100 ,"raw image's size was always at 1620x1080 @12-bit no matter which image quality option was chosen (nef+jpeg fine, nef+jpeg normal, nef+jpeg basic, nef)3.",SS,P
898,2082,2082,compression,20,11,7115239,B00BI9X7UC,nikon d7100 ,jpeg images were recorded at 6000x4000 @8-bit (large)i used latest nikon capture nx2 version 2.4.1 and nikon view nx2 version 2.0.2raw images from nikon d7000 were reported correctly using these same nikon capture/view nx2 software.,CS,P
899,2083,2083,compression,20,11,7115239,B00BI9X7UC,nikon d7100 ,"in other words, d7000's raw images were properly recorded at 4928x3264 (l), lossless compressed raw 14-bithave anyone seen/had this problem with nikon d7100?i wonder if my d7100 were a defected one.",SS,P
900,2085,2085,compression,20,11,7115254,B00BI9X7UC,nikon d7100 ,i personally shoot raw with normal jpeg as back up.i love this camera and would suggest going to a camera shop and getting one in your hands.,SS,P
901,2088,2088,compression,20,11,7115275,B00BI9X7UC,nikon d7100 ,if you are trying to capture sports action you won't like the buffer unless you shoot in jpeg only.happy with this purchase.,CS,P
902,2089,2089,compression,20,11,7115281,B00BI9X7UC,nikon d7100 ,"the buffer is more than adequate if you are shooting jpeg's as i do, especially for sports.",CS,P
903,2092,2092,compression,20,11,7115345,B00BI9X7UC,nikon d7100 ,"if you've been hemming and hawing about upgrading an aging consumer or prosumer nikon camera, now is a great time to do so!i'm currently using two transcend 32gb class 10 memory cards and have not noticed any slowness shooting photos (raw+jpeg) or 1080 video.pros:- i'm coming from a d70s, so i like most everything about this camera.- all the extra options.",CS,P
904,2494,2494,compression,20,1,7115045,B00BI9X7UC,nikon d7100 ,and the white balance was as close to perfect as i have seen - makes me tempted to shoot jpeg for a while and save some fiddling in post.,SS,P
905,1436,1436,compression,20,11,1001800,B000HGIWN4,nikon d80,"the auto focus most of the time will focus better than manual.next, specific features about the camerathe camera can be set to a very wide range of shutter speeds, 30 seconds to 1/4000 of a second to be exact.inside the menu, you can select a feature that will you to take a double exposure photo, this is not very clearly mentioned, and is definitely a big plus.the camera can be set to take very low resolution images in jpeg format, and also very high res raw files.",CS,P
906,1437,1437,compression,20,11,1001800,B000HGIWN4,nikon d80 ,"a very nice counterpart of this is it will allow you to store a photo as two types as once, for example: the same photo in both raw and jpegas stated in the above paragraph, the camera has some simple editing software inside, allowing for simple contrast and brightness adjustments.next, things i don't like about the camerathere aren't many things to not like, if i had to dislike anything it would be the include lens.",CS,P
907,1126,1126,compression,20,12,5640316,B0076AYNXM,nikon d800,"here are the file sizes for jpegs, using the fx mode (the crop modes will have less megapixels and smaller files):-small (about 9 megapixels): fine quality is 5.5 mb, normal is 3.3 mb, and basic is 1.5 mb.-medium (about 19 megapixels): fine quality is 10 mb, normal is 6 mb, and basic is 3 mb.-large (36 megapixels): fine quality is about 17 mb, normal is 9.5 mb, basic is 5.2 mb.on a related note:-the raw files are in the 40 mb range.-if you want a smaller image to email or something, the camera will make a smaller copy (there are several options for sizes).a very impressive piece of technology.",CS,P
908,1127,1127,compression,20,12,5640343,B0076AYNXM,nikon d800,"3rd party will make a fortune building a grip that is even better for less money.after many weeks and more time with both cameras:1) the canon 5diii is the better cam for jpeg shooting, but by a small margin.2) the nikon d800 is better at raw and by a larger margin.both are great cams and you can't go wrong, but nikon's d800 is the dslr to beat this year.",CS,P
909,1128,1128,compression,20,12,5640360,B0076AYNXM,nikon d800,"i'm going on a trip soon, and to work with these images at all when i return, i have arranged the cards to store raw on cf, and jpeg on sd, so that when i get home i can at least have something to play with.",CS,P
910,1129,1129,compression,20,12,5640360,B0076AYNXM,nikon d800,"but that eliminated my initial plan of using the two cards as redundant raw storage, so on this trip i will more or less 'waste' precious card space just to save jpegs so i can start to sort through my images.the software that is provided with the d800 - view nx2, should help me convert raw into a format that lr3.6 can work with (i think, but haven't figured that out yet), but there is yet another step in post.other thing you will have to abandon/replace is your wireless remote control ml-l3 (it won't work either), and the recommended remote control for the d800 is corded, which i hate.",CS,P
911,1130,1130,compression,20,12,5640361,B0076AYNXM,nikon d800,in this d800 both the jpeg and raw at 3200 and 6400 are incredibly clean and sharp.,SS,P
912,1131,1131,compression,20,12,5640377,B0076AYNXM,nikon d800,"here is my backgroundi've owned d700 (several samples), d7000 (several samples), d300 (several samples), d90, d80, d40, d40s, d60 in nikoni've owned 20d, 30d, 40d, 7d, xsi, t1i, t2i in canon.d700 is a brilliant camera, incredible af, incredible low light shots, fast fps with grip (8),  scene recognition in auto mode, built like a tankd800 takes spectacular photographs in either jpeg or raw.",CS,P
913,1138,1138,compression,20,12,5640403,B0076AYNXM,nikon d800,"as expected the file size is not huge, jpeg is fine, between 10-25mb and raw is little bigger than that.",CS,P
914,1147,1147,compression,20,12,5640477,B0076AYNXM,nikon d800,this makes shooting receptions much easier.it also has an outstanding exposure system and jpeg engine.,SS,P
915,1148,1148,compression,20,12,5640477,B0076AYNXM,nikon d800,"the d800 exposures are so perfect that i won't need to do much post processing, so i am considering going back to jpegs for non-critical parts of the wedding, like the bride getting dressed and the reception.",CS,P
916,1150,1150,compression,20,12,5640477,B0076AYNXM,nikon d800,a large fine jpeg is about 16 mb.,SS,P
917,1153,1153,compression,20,12,5640518,B0076AYNXM,nikon d800,"a 14-bit raw file (uncompressed) coming from the d800 will average 75mb.i just shot a wedding, and i consider the d800 to be an excellent choice for the job.",SS,P
918,1154,1154,compression,20,12,5640540,B0076AYNXM,nikon d800,i am finding 14 bit lossless compression files in the 50mb range - directly after a format the camera reads 200 available images on the 16gb card.,CS,P
919,1157,1157,compression,20,12,5640572,B0076AYNXM,nikon d800,i had so much information in the jpeg files that it was like pulling from a raw file.why did i take off one star?,CS,P
920,1159,1159,compression,20,12,5640603,B0076AYNXM,nikon d800,i'll have to wait until my friend receives his to find out.jpeg:easy winner.,SS,P
921,1160,1160,compression,20,12,5640603,B0076AYNXM,nikon d800,"out of the camera, the canon jpegs are phenomenal.",SS,P
922,1161,1161,compression,20,12,5640603,B0076AYNXM,nikon d800,"i didn't test nikon's uncompressed hdmi out, although it seems to be a useful feature (this is like raw hdmi output for video).",CS,P
923,1162,1162,compression,20,12,5640603,B0076AYNXM,nikon d800,canon should adopt uncompressed hdmi out also.price:easy winner.,SS,P
924,1163,1163,compression,20,12,5640617,B0076AYNXM,nikon d800,"photo journalists, wedding photographers shooting thousands of images per wedding), probably don't need the super high iq, and burden of processing 36mp images maybe too high.3) jpeg shootersalthough you can get good jpegs out of d800 with correct settings, i believe that those who shoot jpegs most of the time, won't see much (if any) benefit of this camera.i will end this review with comments for all nay sayers:for nikon shooters, d800 represents 300% jump in resolution.",CS,P
925,1164,1164,compression,20,12,5640617,B0076AYNXM,nikon d800,"sadly, in past few years, canon has been relying on their digic processor to provide image quality gains in jpeg output.",SS,P
926,1624,1624,compression,20,11,5640327,B0076AYNXM,nikon d800,"pros:great image resolution (36mp does that i guess).great high iso performanceridiculous dynamic rangeno complaints about metering and white balance.build quality is very good.lots of options to customize controls and operation.cons:4 fps continuous shooting in fx modeaf not quite as perfect for continuous tracking as 5d mark3.artifacts at high magnification when reviewing images (doesn't show in the actual raw/jpeg output, of course).when shooting in live view, screen is blacked out until data is written to the cardno equivalent to canon's 'small raw' option (full dynamic range but reduced resolution.",SS,P
927,1625,1625,compression,20,11,5640365,B0076AYNXM,nikon d800,auto iso works much better and is easier to setup.raw vs jpeg:i like to shoot raw + jpeg and find that most of the time i am happy with the jpeg.,CS,P
928,1627,1627,compression,20,11,5640515,B0076AYNXM,nikon d800,"i've owned several film cameras, then the nikon d50, d80, d90, d7000, and now this d800.i believe this is the best there is (in 35mm) for portraits and landscapes.the raw files are large and they do tax my laptop but i have a 128g sd card and a 32g cf card so even at raw+jpeg i have room for over 1500 shots in camera.i do wish it had user modes like the d610, d600, d7100, and d7000...i consider the &#34;shooting banks' useless,but for me the image quality is what matters most.also,compared to those cameras the d800 has much better bracketing too...3,5,7 or 9 shots vs just 2 or 3.~mark",CS,P
929,2388,2388,compression,20,1,5640349,B0076AYNXM,nikon d800,"this helps in bright conditions and if you wear glasses of any sort.i love the large files, and the movie quality is great!battery life is ok, i get 500-600 photos and videos on each charge shooting raw+jpeg.i recommend getting the fastest memory card that you can afford because those massive files take some time to render.",CS,P
930,978,978,compression,20,12,5118571,B005OL2ID2,nikon d800e,"sorry, man.- one other downside is the file size for d800 pictures: lossless-compressed 14-bit raws take up 20-45mb each (depending on the complexity of the image).",SS,N
931,979,979,compression,20,12,5118581,B005OL2ID2,nikon d800e,editing large raw files (or uncompressed video) takes a lot of computer...what seemed snappy and fast with a 12mp camera might be notably sluggish with 36mp.,SS,P
932,980,980,compression,20,12,5118581,B005OL2ID2,nikon d800e,6400 and up is hit or miss.- video is amazing if you use the uncompressed hdmi output and record to an external device.,SS,P
933,982,982,compression,20,12,5118595,B005OL2ID2,nikon d800e,"i shot a picture of our schnoodle, sulu, that was hand held, 1/30 sec, f8, 120 mm using the 24-120 nikor lens, that seems to have extraordinary resolution, expecially considering that it was a crop of ~20% of the original and then exported at a jpeg quality of 1 (lowest)!",CS,P
934,1569,1569,compression,20,11,5118580,B005OL2ID2,nikon d800e,"i don't know what the engineers have done, but shooting jpegs in many conditions haven't produced the hot pixels that i would see and correct regularly with the d200.",SS,P
935,1571,1571,compression,20,11,5118580,B005OL2ID2,nikon d800e,i like the ability to store raw on the cf card and jpegs on the sd card.,CS,P
936,1572,1572,compression,20,11,5118596,B005OL2ID2,nikon d800e,"you'll also need good glass (nothing that doesn't do f4 or wider), and a tripod (in most cases).if you will shoot jpeg instead of raw and usually leave the settings on &#34;auto/programmed&#34; then this is probably not the camera for you.",CS,P
937,1442,1442,compression,20,11,1969607,B001ENOZY4,nikon d90 ,the photo quality is great and i love that i can save photos in raw as well as jpeg formats.,SS,P
938,2327,2327,compression,20,11,7690889,B00GD1K8J8,nikon df ,"i use my jpeg as a backup in case anything goes wrong with the raw memory card.the next problem i had with the camera is the battery compartment door fell off, and kept falling off.next, an employee brought me the eyepiece that had fallen off when i took off the cover.the only camera profile available with the converted files is adobe standard.",CS,N
939,2649,2649,compression,20,1,7690841,B00GD1K8J8,nikon df ,i also have a sony ar7 which is a perfect complement to this camera as far as higher resolution and excellent out of camera jpegs.,CS,P
940,1712,1712,compression,20,11,6186778,B008DFKAJA,nx1000 20.3,sharpness is good in jpegs (i have not shot raw yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
941,1713,1713,compression,20,11,6186778,B008DFKAJA,nx1000 20.3,)jpegs look very good to me with a lot of detail and sharpness.,SS,P
942,1715,1715,compression,20,11,6186778,B008DFKAJA,nx1000 20.3,i think many will find the jpegs entirely adequate for most purposes.,CS,P
943,686,686,compression,20,12,3128625,B0037VVWBK,olympus 262855 ,i usually shoot raw but the jpeg in this camera really are nice.,SS,P
944,1166,1166,compression,20,12,5720912,B007E84H96,olympus tg-820 ,"i have tried playing around with all the settings (dynamic range correction, decreasing jpeg compression, jpeg size, iso settings, etc .",CS,P
945,1168,1168,compression,20,12,5720912,B007E84H96,olympus tg-820 ,"the processor is obviously much faster than the d20, but has no 120 or 240 fps video modes like most of the competing tough cams do.4) video quality isn't as good as d20 either - appears mostly related to compression artifacts and the autofocus issues5) i am getting pretty good at the joystick buttom control, but it is definitly touchy, and i almost always make a mistake when applying the settings i want the first time.6) camera modes are a bit confusing and not as intuative as the d20s.",CS,P
946,1631,1631,compression,20,11,5720950,B007E84H96,olympus tg-820 ,i could find no way to fix this.i don't mind shooting jpeg as i can open them in adobe raw to work on them.,SS,P
947,18,18,compression,20,13,2100275,B001K3JPRA,olympus e30 ,the picture quality is typical of olympus cameras with very good jpeg shots right out of the camera.,SS,P
948,306,306,compression,20,13,3829078,B0042X9MNM,olympus e-5 ,"in raw, the noise at low isos is actually rather slight, but when raw images are converted to jpegs it is conspicuous, and ugly.",SS,N
949,307,307,compression,20,13,3829078,B0042X9MNM,olympus e-5 ,"still, the degree of luminance noise in jpeg conversion at iso 200 - which, by the way, is (according to dpreview.com) the e-5's ""true"" lowest iso setting (isos lower than this are extensions, and if used will supposedly result in reduced dynamic range - frankly, i'm not wholly convinced that this is noticeable) is simply unacceptable to me.",CS,N
950,1491,1491,compression,20,11,3829081,B0042X9MNM,olympus e-5 ,a workaround for high-iso noise is to shoot at medium-size or small jpegs (7mp and 5mp).,SS,N
951,743,743,compression,20,12,3829064,B0042X9MNM,olympus e-5 ,try this with other brands and the gap between olympus technology and other brands becomes obvious.quality of colour - jpeg's from the e5 are just stunning.,SS,P
952,1492,1492,compression,20,11,3829081,B0042X9MNM,olympus e-5 ,"the great thing is, the jpeg output from this camera ... and all of the olympus dslrs ... is excellent if not the best there is.",CS,P
953,1493,1493,compression,20,11,3829081,B0042X9MNM,olympus e-5 ,i usually shoot both jpeg and raw so that i can opt for the in-camera processing and save myself some work.,SS,P
954,129,129,compression,20,13,3223272,B003CFB0MM,olympus e-p2 ,"the e-p2 is a fun, stylish and well built m4/3 camera that, as an added bonus, takes terrific photos.while not known for having the most intuitive menu system, this user has found it to become second nature with repeated use.jpeg or raw, results are limited only by my compositional skills...",CS,P
955,2173,2173,compression,20,11,7266832,B00CI3R71C,olympus e-p5 ,"much better than the earlier add on olympus viewfinders...it is larger however.like other olympus cameras, the jpeg quality is great and it is loaded with advanced features.",CS,P
956,2528,2528,compression,20,1,7266829,B00CI3R71C,olympus e-p5 ,"the ability to remove the vf is a bonus, and you can streamline the form factor when so choosing.autofocus is top notch -- as fast the em1 / om-d -- rivaling the best of current ten slrs for speed -- although, the c-af isn't quite up the level of the best dslrs...finally, the latest gen olympus m4/3 sensor is magic -- low noise right up to iso 1600; iso 3200 is still very usable, actually usable -- with the e-p2, and other earlier versions of m4/3 cams, i would stay under iso 800, and really, try to stay under iso 400 -- here, you're easily gaining about 2, maybe 3 stops in advantage, both in noise and also dynamic range -- but more than noise, the jpegs out of camera are beautiful, with exceptional rendering when using quality lenses that maximize the sensor to it's fullest potential.",CS,P
957,1839,1839,compression,20,11,6502897,B0096WD0KU,olympus e-pm2 ,certainly faster than i'm used to with compact cameras and comparable to the speed for a moderately priced dslr and lens.- it captures images in jpeg and raw.other great features include:- long battery life.,CS,P
958,1840,1840,compression,20,11,6502916,B0096WD0KU,olympus e-pm2 ,"image quality from the kit lens might seem ordinary at first, but the camera does render excellent color even from jpegs (this is where i got most compliments, the colors of the jpegs output).",CS,P
959,1841,1841,compression,20,11,6502926,B0096WD0KU,olympus e-pm2 ,the jpegs are gorgeous.,SS,P
960,1842,1842,compression,20,11,6502961,B0096WD0KU,olympus e-pm2 ,the jpeg direct output is great.light weight and easy to grip.,SS,P
961,1843,1843,compression,20,11,6502977,B0096WD0KU,olympus e-pm2 ,"if you find yourself wanting to set iso and aperture and shutter speed etc, this is not the best camera.the ooc jpegs are very good and full of pleasant colors.",CS,P
962,2420,2420,compression,20,1,6502932,B0096WD0KU,olympus e-pm2 ,ooc jpegs are nice and the camera is small enough to rake anywhere.,SS,P
963,15,15,compression,20,13,1828578,B0019FJM7W,olympus evolt e520,"- excellent amount of customization and shooting modes- intuitive interface, super user friendly- displays a lot of useful information on a display and allows to changes settings easily from there- anti dust ultrasonic wave function to clean sensor (never cleaned mine so far)- functions found only in higher end dslrs from other brands- excellent jpeg colors straight from the camera- double memory card slot cf  and xd- in body image stabilization is, also can be adjusted manually for manual non-chip lens- high quality kit lens- not so great in low light resulting in grainy pictures- 2x crop factor great for reach when shooting wildlife- small sensor- autofocus in low light uses flash bursts which is quite annoying unless you get fl-50r flash that has infrared beams afall in all is a great camera, that surprises me after so many years with ability for customization for every shooting situation, just recently i looked up bremizer method and it discussed about assigning and locking your exposure and autofocus to another button.",CS,P
964,1443,1443,compression,20,11,2329649,B001TX9P6W,olympus evolt e620 ,"normally, i would use the jpeg files and the camera's processing is poor.",SS,N
965,24,24,compression,20,13,2329645,B001TX9P6W,olympus evolt e620 ,"every lens you mount is stabilized, even old manual focus stuff; it comes in incredibly handy.olympus is rightfully renowned for its jpeg processing engine, which continues to impress me in the e620.",SS,P
966,25,25,compression,20,13,2329645,B001TX9P6W,olympus evolt e620 ,"a lot of people think of jpeg processing as a ""meh"" feature, claiming that all shooting should be done in raw, but to those people i say - well, i'd rather be shooting than processing.",CS,P
967,1444,1444,compression,20,11,2329649,B001TX9P6W,olympus evolt e620 ,because of the poor jpeg files i also wrote files out to raw but those were slightly better but also not that great.,CS,P
968,1446,1446,compression,20,11,2329663,B001TX9P6W,olympus evolt e620 ,"they could be a little faster, but fine for everyday use.the 620's shooting modes are well-thought and all work well.image quality (with some caveats) is excellent; the is seems to do its job well and unobtrusively.i shoot in what olympus calls ""large super-fine"" mode - only raw mode gives higher-resolution/quality images - minimally compressed jpeg images with a resolution of 4032 x 3024.",CS,P
969,2333,2333,compression,20,1,1448360,B000VMWDB6,olympus fe210,"chromatic aberration is only a problem if you really zoom in on areas of high contrast transitions.this would have been a 5 star review if it had audio&#9726;manufacturer part number: 225930&#9726;product model: fe-210&#9726;screen size: 2.5""&#9726;display screen type: lcd&#9726;display resolution: 154000 pixel&#9726;effective camera resolution: 7.1 megapixel&#9726;total camera resolution: 7.4 megapixel&#9726;image sensor type: ccd&#9726;aspect ratio: 16:9&#9726;image formats: jpeg&#9726;maximum image resolution: 3072 x 2304&#9726;video formats: motion jpeg (avi)&#9726;maximum video resolution: 640 x 480&#9726;maximum frame rate: 15 fps&#9726;optical zoom: 3x&#9726;digital zoom: 4x&#9726;focal length: 6.30 mm to 18.90 mm&#9726;image stabilization: electronic&#9726;focus modes: auto&#9726;minimum focus distance: 2""&#9726;flash modes: flash off&#9726;viewfinder type: no&#9726;flash memory capacity: 7 mb&#9726;memory card supported: xd-picture card&#9726;gps: no&#9726;pictbridge: yes&#9726;number of batteries supported: 2&#9726;battery size supported: aa&#9726;height: 2.5""&#9726;width: 3.5""&#9726;depth: 1.2""&#9726;weight (approximate): 4.30 oz&#9726;package contents:&#9726;fe-210 digital camera&#9726;wrist strap&#9726;quick start guide&#9726;2 x aa batteries&#9726;usb cable, video cable&#9726;software cd-rom&#9726;basic manual and advanced manual cd-rom&#9726;warranty",CS,N
970,2264,2264,compression,20,11,7558725,B00EQ07PG2,olympus om-d e-m1 ,"yes, you get image quality degradation and noise at that iso, but the in-camera jpeg processor can actually give you some relief from the problems at higher isos.",CS,N
971,2263,2263,compression,20,11,7558724,B00EQ07PG2,olympus om-d e-m1 ,"the excellent compression and great focusing mean the extra steps in photoshop are worth the results.when the camera is doing what i expect, the images are excellent.",SS,P
972,2265,2265,compression,20,11,7558725,B00EQ07PG2,olympus om-d e-m1 ,"if all you do is screen displays, it is about eight times more pixels than you need for a typical 2 mp monitor.the quality of the em-1 pixels is very high, and you get excellent out-of-the-camera raw and jpeg images.",CS,P
973,2266,2266,compression,20,11,7558748,B00EQ07PG2,olympus om-d e-m1 ,"at first i attributed this to the 5-axis is, but now i attribute the improvements not only to the is, but also to having no aa filter, having an improved sensor, and the automatic removal of ca (jpeg, of course) ...even on my panasonic lenses.i plan to do a head to head comparison between the e-m1 and my g5 or g6.",CS,P
974,2267,2267,compression,20,11,7558756,B00EQ07PG2,olympus om-d e-m1 ,"jpegs out of the camera look good.the evf is very nice, but i'm not too picky when it comes to evfs, so as long as i can use it, i'm happy.",SS,P
975,2268,2268,compression,20,11,7558762,B00EQ07PG2,olympus om-d e-m1 ,"pin hole - kicks ass)the features i love are- manual zoom with auto 5x/10x resolution with focus assist (for uber clear shots)- hdr which very coolly combines the different exposures into one shot- automatic detect when you shove your eye into the viewfinder- it would take me a week to get used to the menus, but once you put your heart into it everything else will follow..- their raw image noise is much higher than i expected&#8230;but they gotta kick-ass jpeg engine that gives real good performance.",CS,P
976,2269,2269,compression,20,11,7558762,B00EQ07PG2,olympus om-d e-m1 ,"since once you get the jpeg processed on the camera, you will be happy with the img (full crop)what i did not like:- the strap is cheap..(sorry used to the canon quality)- the flash sucks (even the one they give away for free after rebate)&#8230;i mean that is way below par- the menu book was old&#8230;it did not have all the pages&#8230;once i saw the pdf on the cd, there is a lot more stuff there&#8230;however, i want print too (again used to canon quality)- you can't get the raw to work on my mac iphoto (apparently it doenst?)",CS,P
977,2271,2271,compression,20,11,7558775,B00EQ07PG2,olympus om-d e-m1 ,"finding a simple thing like raw/jpeg isn't easy.--changing wb ""all"" (to shift color balance) is a guessing game.",CS,P
978,2563,2563,compression,20,1,7558760,B00EQ07PG2,olympus om-d e-m1 ,"the app only imports the jpeg when doing that, which is fine since you're not wanting raw files on your phone.",CS,P
979,2564,2564,compression,20,1,7558773,B00EQ07PG2,olympus om-d e-m1 ,whatever magic the olympus engineers have built into their jpeg engine is fabulous- i rarely feel the need to work with raw since the out-of-camera jpegs are usually spot-on in exposure & tonality.,SS,P
980,2660,2660,compression,20,1,7760611,B00HPQ09GM,olympus om-d e-m10 ,now the same great raw shot gets (converted to jpeg in camera and) uploaded immediately.,SS,P
981,2661,2661,compression,20,1,7760614,B00HPQ09GM,olympus om-d e-m10 ,"i couldn&#8217;t get it to work a few times, its most likely user error.allows various file formats (raw, raw + fine jpeg, raw + normal jpeg&#8230;)their olympus app allows you to use the camera&#8217;s built in wifi (woohoo!)",CS,P
982,2662,2662,compression,20,1,7760614,B00HPQ09GM,olympus om-d e-m10 ,"to upload images, to control the camera in a live view mode (i used this to get self portraits), only caveat is that to upload photos to your phone, you have to shoot jpegs (raw files won&#8217;t be able to be uploaded).",CS,P
983,2663,2663,compression,20,1,7760622,B00HPQ09GM,olympus om-d e-m10 ,this is a neat little camera if you are a jpeg shooter.,SS,P
984,2664,2664,compression,20,1,7760622,B00HPQ09GM,olympus om-d e-m10 ,if you are a jpeg shooter and a lot are then this is a four star camera easy.,SS,P
985,2665,2665,compression,20,1,7760632,B00HPQ09GM,olympus om-d e-m10 ,"to complete my assessment of the ""auto"" features, the maximum auto iso can be specified via the menu system, and you can configure from a set of options as to which shooting modes present auto iso as an option.in camera jpegs are pleasingly rendered, and a few helpful in-camera transitions are readily available.",SS,P
986,2666,2666,compression,20,1,7760636,B00HPQ09GM,olympus om-d e-m10 ,"not a fair comparison though.14) jpegs:  the jpegs are so good that you hardly need any post-processing.15) manual focus peeking:  i rarely use it, but it is a nice feature.16) small lens diameter: because the lenses are so small you can shoot through a chain fence at a little league baseball game.17) design: i like the retro dslr look and feel.cons:1) continuous auto-focus and auto-focus tracking: read this carefully.",CS,P
987,1107,1107,compression,20,12,5616770,B0074WDDN8,olympus om-d e-m5 ,i have printed a few up to 11x14 already in jpeg with random art filters and there is little to no degradation in the quality of the image.,SS,N
988,1611,1611,compression,20,11,5616824,B0074WDDN8,olympus om-d e-m5 ,this isn't a jpeg processing issue in the camera.,SS,N
989,1094,1094,compression,20,12,5616640,B0074WDDN8,olympus om-d e-m5 ,out of camera jpegs are very good at low to medium iso (with i-enhance picture mode).- very effective image stabilization.,SS,P
