,Unnamed: 0,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
1693,1693,compression,20,11,6083163,B0085YS9CE,Nikon D3200 24.2 MP CMOS Digital SLR Camera with 18-55mm f/3.5-5.6G AF-S DX VR Lens and Sigma 70-300mm f/4-5.6 SLD DG Macro Lens with built in motor + 32GB Deluxe Accessory Kit,32GB memory card - Holds about over 300 pictures even if you take pics in RAW+Jpeg5.,SS,nothing
1694,1694,compression,20,11,6104378,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,"But if you have a very large hands it may be too small for you.- Auto mod: Sony is better, colors and sharpness are very good in JPEG, did not feel a need for RAWMy conclusion:  G1X will be listed on eBay shortly.",CS,P
1695,1695,compression,20,11,6104483,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,But this camera take amazing pictures in Jpeg right out of the camera.,SS,P
1696,1696,compression,20,11,6104530,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,"Like most, I have found the Sony RX100 to be fast, small, easy to use, highly customizable (RAW + JPEG, manual modes, all the most modern shooting modes), well crafted, and capable of producing images of very high quality.What I will try to articulate is perhaps a fresh perspective on this wonderful camera, particularly for those who travel, who like to shoot without drawing a lot of attention to themselves, or who are recently returned to serious photography, which I define as shooting with an eye towards attaining high quality images.",CS,P
1697,1697,compression,20,11,6104530,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,"Paramount would be the ability to acquire high quality images - rich, accurate colors, high resolution, RAW and JPEG formats, and nice dynamic range - using the smallest possible package.",CS,P
1698,1698,compression,20,11,6104710,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,"Despite mostly being left on ""green idiot mode"", the RX100 typically produced far better JPEGs than the $3500 Canon, regardless of what exposure was used on the Canon.",CS,nothing
1699,1699,compression,20,11,6104710,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,"It is possible that if I spent a few months in Photoshop working with the Canon RAWs that I could eventually produce some great JPEGs, but I'm not planning on living to 225 years of age.I also have a Sony NEX-6 and like the results from that camera and especially its flip-up rear screen, but it is not as pocketable and does not have a motorized lens cap so the RX100 wins for convenience.As the founder of photo.net it is kind of embarrassing when people admire a photo from Antarctica and ask what exotic camera it was taken with and the answer is ""A Sony point-and-shoot"", but the JPEGs don't lie!",CS,P
1700,1700,compression,20,11,6104712,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,"The RX-100 allows the photographer to control the shutter speed, aperture, ISO, auto-focus area, etc., and creates RAW format images, in addition to the less useful JPEG images.",CS,P
1701,1701,compression,20,11,6104826,B00889ST2G,Sony DSC-RX100/B 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom,"Poor lens with huge barrel distortion, inaccurate autofocus (very fast though), mediocre AWB, terrible image artifacts even for small ISOs, poor JPEG quality (use RAW instead), too many megapixels for this sensor size, no grip.",SS,N
1702,1702,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"The major difference is that the T5i features an upgraded 18-55 STM kit lens; choose this T4i alone or with the 18-135 if it costs less.MODEL EVOLUTION:==== T1i:15 MP9-point AF w/ 1 cross-point3.4 fps11 raw burst1080p/20, 720p/301/4000 max shutter==== T2i:+ 18 MP+ 3.7 fps+ 1080p/30, 720p/60+ Movie crop zoom, 7X VGA+ LCD sharper+ Metering improved+ Auto-ISO improved-- 6 raw burst==== T3i:+ LCD articulates+ Movie crop zoom, 3X 1080p+ JPEG adjustments & scene modes==== T4i:+ 9-point AF w/ 9 cross-points+ Hybrid AF for video+ 5 fps+ Touchscreen+ Stereo mic+ Multi-shot noise reduction+ Automated 3-shot HDR-- No movie crop zoom==== T5i:+ 360-degree mode dial+ JPEG effects in Live View+ 18-55 kit zoom w/ STM focus==== 60D:+ 5.3 fps+ 16 raw burst+ Thumb-dial+ AF-on button+ Top-panel LCD+ Mode dial lock+ Viewfinder bigger, brighter+ 1/8000 max shutter+ Battery life doubled-- No touchscreen-- No hybrid AF for video-- No multi-shot noise reduction-- No automated HDR-- Mono mic-- Non-STM 18-135 kit lensHANDLING:All Rebels have three handling characteristics: small grips (for a DSLR), an emphasis on buttons over dials, and many functions intended to be used with the camera away from your face.Those with petite hands may appreciate the small size.",CS,P
1703,1703,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"Noise and dynamic range are the same in raw, though noise in JPEG is a tick cleaner with the T4i and T5i.",SS,P
1704,1704,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"It's about two solid stops better than a typical point-and-shoot.Unless you're in a JPEG-only shooting mode (e.g., multi-shot NR, HDR), raw gets the most out of this camera.",CS,P
1705,1705,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"Post-production creates the bulk of the appeal of many photographs (e.g., Instagram) and JPEG often lacks the requisite flexibility.",SS,P
1706,1706,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"If you hold the shutter down in continuous mode, it'll take 6 raw, 4 raw + JPEG, or up to 30 JPEGs before slowing down.",CS,nothing
1707,1707,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"And that's worth something.Realistically, if you want to film your kid playing soccer or running across the kitchen with DSLR quality, you've three options: prefocus, stop the lens down to get more depth-of-field, and try to stay perpendicular to the action; manually focus and accept that things won't be pin-sharp; or choose a mirrorless camera that can keep up.Canon video is MOV format with H.264 compression.",CS,P
1708,1708,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"Buffer depth is 30 JPEG files with a UHS-1 ('Ultra High Speed') SD and 22 with a conventional card, or 6 raw with any card.",SS,nothing
1709,1709,compression,20,11,6118235,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),Shoot JPEG and it'll keep the pace all day.,CS,nothing
1710,1710,compression,20,11,6118734,B00894YWD0,Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL),"The handheld  night mode you stay still and take the photo and it combines 3 photos together to get the image, the camera makes all the decisions if you are pressed for time I say use this mode for night photos, in addition, this mode only works in Jpeg not RAW.I like the switch turns, OFF, ON, then Video.",CS,P
1711,1711,compression,20,11,6125053,B0089MVZDW,"Sony DSC-RX100 20.2 MP Exmor CMOS Sensor Digital Camera with 3.6x Zoom BUNDLE with Sony 64GB High Speed Class 10 SD Card (SF64UY/TQMN), Spare Battery, Rapid AC/DC Charger, Deluxe Case, Card Reader, Mini Tripod, LCD Screen protectors and MORE!","The camera allows you to take pictures in JPEG, RAW or Both its easy to switch settings.",SS,P
1712,1712,compression,20,11,6186778,B008DFKAJA,NX1000 20.3 Megapixel Mirrorless Camera (Body with Lens Kit) - 20 mm - 50 mm - Pink,Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
1713,1713,compression,20,11,6186778,B008DFKAJA,NX1000 20.3 Megapixel Mirrorless Camera (Body with Lens Kit) - 20 mm - 50 mm - Pink,)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
1714,1714,compression,20,11,6186778,B008DFKAJA,NX1000 20.3 Megapixel Mirrorless Camera (Body with Lens Kit) - 20 mm - 50 mm - Pink,"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
1715,1715,compression,20,11,6186778,B008DFKAJA,NX1000 20.3 Megapixel Mirrorless Camera (Body with Lens Kit) - 20 mm - 50 mm - Pink,I think many will find the Jpegs entirely adequate for most purposes.,CS,P
1716,1716,compression,20,11,6186778,B008DFKAJA,NX1000 20.3 Megapixel Mirrorless Camera (Body with Lens Kit) - 20 mm - 50 mm - Pink,")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
1717,1717,compression,20,11,6194813,B008EM4I0Y,,Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
1718,1718,compression,20,11,6194813,B008EM4I0Y,,)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
1719,1719,compression,20,11,6194813,B008EM4I0Y,,"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
1720,1720,compression,20,11,6194813,B008EM4I0Y,,I think many will find the Jpegs entirely adequate for most purposes.,CS,P
1721,1721,compression,20,11,6194813,B008EM4I0Y,,")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
1722,1722,compression,20,11,6209530,B008FH4L7S,Sigma C78900 DP2 Merrill Compact Digital Camera - Black,Jpegs are usable compared with the previous versions.Update: after much use the conclusion is that the output makes up many times for the slow focus in low light.,CS,nothing
1723,1723,compression,20,11,6209530,B008FH4L7S,Sigma C78900 DP2 Merrill Compact Digital Camera - Black,The B&W; raw can be reversed to color in SPP.Another update: one day by mistake I switched from RAW to jpeg FINE.,SS,N
1724,1724,compression,20,11,6209530,B008FH4L7S,Sigma C78900 DP2 Merrill Compact Digital Camera - Black,"Anyway, once you see the RAW's the jpegs are a joke.",SS,N
1725,1725,compression,20,11,6209530,B008FH4L7S,Sigma C78900 DP2 Merrill Compact Digital Camera - Black,Dont bother with the jpegs if you have time to process the RAW's.,SS,N
1726,1726,compression,20,11,6209533,B008FH4L7S,Sigma C78900 DP2 Merrill Compact Digital Camera - Black,")Raw files only opens with horrible slow sigma pro software (I got away from the processing of raw files and love the JPEGS from X100s)If you print up to 20 x 30 you may not find much of any difference between x100s (you always get it right) and Sigma (if you get it right) (may be in crop it might stand better)Not good above 400 iso (except you can make decent BW prints with higher iso in NIK)PriceyBottom line:I am in love with my X100s all over again, what a brillant camera.",CS,P
1727,1727,compression,20,11,6209533,B008FH4L7S,Sigma C78900 DP2 Merrill Compact Digital Camera - Black,I am actually selling the prints off the X100s native JPEG files.I would wait for this to evolve and will look into this again in a couple of years when they address issuesWish list:OVFGrippy finish and make it less scratch proneFaster processorBetter ISOBetter / Bigger batteryMore pocketableDefinitely needs a better RAW processor OR better Lightroom support for RAW files,CS,P
1728,1728,compression,20,11,6289051,B008MB6YAY,Panasonic Lumix DMC-SZ5K 14.1 MP Digital Camera with 10x Optical Zoom &amp; WiFi (Black),Was I creating a .JPEG or .TIFF file or some sort of proprietory Panasonic file?,SS,nothing
1729,1729,compression,20,11,6289051,B008MB6YAY,Panasonic Lumix DMC-SZ5K 14.1 MP Digital Camera with 10x Optical Zoom &amp; WiFi (Black),"THIS CAMERA CREATES .JPEG FILES THAT CAN BE VIEWED, COPIED, PASTED, AND DELETED USING THE MICROSOFT SOFTWARE THAT COMES WITH YOUR COMPUTER.",SS,nothing
1730,1730,compression,20,11,6289121,B008MB6YX6,Panasonic Lumix DMC-FZ60 16.1 MP Digital Camera with 24x Optical Zoom - Black,"At this level there are compression artifacts, but it is difficult to explain just how far away these images were.",SS,N
1731,1731,compression,20,11,6289137,B008MB6YX6,Panasonic Lumix DMC-FZ60 16.1 MP Digital Camera with 24x Optical Zoom - Black,"Nonetheless, the hi-res JPEG images are great, so long as you don't keep editing and repeatedly saving the edited files.",SS,P
1732,1732,compression,20,11,6289137,B008MB6YX6,Panasonic Lumix DMC-FZ60 16.1 MP Digital Camera with 24x Optical Zoom - Black,"(Edit copies of the JPEGs, not the originals.",SS,nothing
1733,1733,compression,20,11,6289147,B008MB6YX6,Panasonic Lumix DMC-FZ60 16.1 MP Digital Camera with 24x Optical Zoom - Black,"Has almost all the features of the higher model, the FZ200, just cannot capture RAW, only JPEG.",CS,nothing
1734,1734,compression,20,11,6289197,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,"at all zooms it is 2.8f-stop which means it lets in a lot of light to the sensor.the video encoding on here is amazingly smooth and produces nice small files depending on your settings... NICE, or you can have huge freaking low loss compression files, this camera leaves a lot of decisions for you.",CS,P
1735,1735,compression,20,11,6289215,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,You gain 2 stops with this lens over most other similar cameras at 600mm equivalent.Do experiment with sharpness and noise reduction settings if you shoot jpegs only.,CS,nothing
1736,1736,compression,20,11,6289215,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,"Yes, Canon SX50 is 1200, but the lens is slow, camera is slow.UPDATE JUNE 2013:Well, now I am using iZoom with the camera set to use jpeg and raw.",SS,N
1737,1737,compression,20,11,6289215,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,"The advantages are that: (1) you get the extra zoom view of the bird for better seeing, exposure, focus, (2) you get a raw file, (3) No wasted time switching in and out of EZ zoom settings (which is jpeg only).",CS,P
1738,1738,compression,20,11,6289215,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,"Sometimes the iZoom jpeg files look darn good but mostly use the raw files to avoid artifacts and get more detail, recoverability of blown highlights, etc.",CS,P
1739,1739,compression,20,11,6289296,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,The zoom is amazing - and F2.8 throughout is ideal - but I agree with other reviewers that the JPEG images are odd/poor.,SS,P
1740,1740,compression,20,11,6289296,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,Even at ISO-100 in good light - the resulting JPEG images are disappointing.,SS,nothing
1741,1741,compression,20,11,6289296,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,But if I compare the JPEGS from this FZ200 sensor to the DX sensor in my Nikon 5200 (or my Nikon D90) or to my old Lumix 4/3's GF1 sensor - this sensor still feels like just a point-n-shoot sensor IMHO.,CS,P
1742,1742,compression,20,11,6289374,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,Reviews reported that JPG impage capture was 'noisy' even at lower ISO -- lots of compression artifacts.,CS,nothing
1743,1743,compression,20,11,6289472,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,"My prior cameras have include compact digicams but also some more expensive cameras (SLR's)  I would consider myself an avid photographer (not a professional) and this camera's purpose was to get back into serious photography.key specifications&#8226;24x 25-600mm equivalent lens with F2.8 across the zoom range&#8226;12.1-megapixel High Sensitivity MOS sensor&#8226;12 fps continuous shooting&#8226;High Speed Video at 120 fps (HD) or 240 fps (VGA)&#8226;1080 60p video recording in AVCHD or MP4 formats&#8226;0.2-inch EVF (Electronic View Finder) with 1,312,000 dot equivalent resolution&#8226;3.0-inch, free-angle 460,000-dot LCD screen&#8226;Panorama Shot mode&#8226;RAW and RAW+JPEG data recording optionNow that I've used the camera close over 5 months, I can say that I'm very happy with it.",CS,P
1744,1744,compression,20,11,6289514,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,"For example, the iA setting has only a couple of things that can be changed (such as picture size and color mode) but on the iAplus setting, you can change brightness, color, and depth of field using the rear upper dial.I usually take pictures in JPEG but the FZ200 can also shoot in RAW for those who want to.",CS,nothing
1745,1745,compression,20,11,6289553,B008MB6ZX0,Panasonic Lumix DMC-FZ200 12.1 MP Digital Camera with CMOS Sensor and 24x Optical Zoom - Black,They are compressed so I could upload all of them at once.,CS,nothing
1746,1746,compression,20,11,6289616,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"Shoots RAW plus JPEG, so you can later decide if you want to keep just the JPEGs, or archive the RAW files to keep as an record or to edit your architectural work.",SS,P
1747,1747,compression,20,11,6289620,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"I have been a fan of the Lica/Panny cameras...my Leica was trashed and I wanted a replacement...so I chose the Panasonic LX 7...I see no difference except the money I saved buying the Panasonic...I won't carry the LX7 in my pocket like I did the D-Lux5....too much pocket lint entered the D-Lux 5 camera leading to lots of sensor dust....The JPEGS are great, the lens is great and I've learned to work around the Panasonic version of RAW files......at the price I paid it was a no brainer",CS,P
1748,1748,compression,20,11,6289627,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"The HDR function is just ok, it would be nice is you could select whether you want 3, 5, or 7 exposures combined and the output is jpeg, raw would be better, it comes out better than a single exposure.",CS,P
1749,1749,compression,20,11,6289627,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,Other cameras output jpeg too.,SS,nothing
1750,1750,compression,20,11,6289642,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"I personally like shooting in Raw and jpeg, as I like the option to post process.",CS,P
1751,1751,compression,20,11,6289642,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"If you want a point and shoot with out of camera jpegs only, this can be a problem.",CS,N
1752,1752,compression,20,11,6289659,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"Just in case anyone has the same experience as I did, note that the Retouch functions are not available when the image quality is set to RAW or RAW+jpeg.",SS,P
1753,1753,compression,20,11,6289659,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"The manual lists situations in which Auto and Creative Retouch do not work and is written as though the list is all inclusive, but it does NOT mention RAW or RAW+jpeg at all (like I said, poor manual).",CS,P
1754,1754,compression,20,11,6289659,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"I shoot in RAW or RAW+jpeg 99% of the time, so I guess I won't be using the Retouch function.",SS,nothing
1755,1755,compression,20,11,6289659,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"For what it's worth, I did find a workaround -- shoot in RAW+jpeg, copy the images from the SD card to a computer, delete the RAW images (but not the jpegs), put the card back in the camera, and the Retouch options then become available.To sum up, amazing camera -- poor manual.",SS,P
1756,1756,compression,20,11,6289668,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,I have to admit I've been spoiled by Canon's jpeg colors.,SS,N
1757,1757,compression,20,11,6289668,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,And I'd wish Panasonic could improve the jpeg color output closer to that of Canon's and Sony's.,CS,P
1758,1758,compression,20,11,6289744,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,I'm sure that has to do with both the quality of the lens as well as the camera's built-in sophisticated digital processing - something that also makes the standard JPEG still files top notch.,CS,P
1759,1759,compression,20,11,6289746,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"I took some head-to-head shots of stuff around my desk with the 110 HS, took both raw and JPEG files with the Lumix, kept the aperture at 2.8 to make a fair comparison (Canon is a f/2.7 maximum aperture).",SS,P
1760,1760,compression,20,11,6289753,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"Actually, surprisingly good.I got better fine detail resolution from the Sony RX-100, but the Sony was fiddlely to use and the Sony JPEG colors were simply too cool &#8212; something I was never able to properly correct in post processing.",SS,P
1761,1761,compression,20,11,6289823,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"Now, I know much of this was due to jpeg processing.",SS,nothing
1762,1762,compression,20,11,6289823,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"I would say it is a very good camera in most respects, but it is not at the top of class, or even close, for jpeg image quality.",CS,P
1763,1763,compression,20,11,6289954,B008MB70TI,Panasonic LUMIX DMC-LX7W 10.1 MP Digital Camera with 7.5x Intelligent zoom and 3.0-inch LCD - White,"Shot at ISO 80-200, the resulting JPEGs are grainless up to 8x10 magnification, and will make a fine 16x20 uncropped.",SS,P
1764,1764,compression,20,11,6290003,B008MB71IS,Panasonic DMC-G5KK 16 MP Compact System Camera with 14-42mm Zoom Lens and 3-Inch LCD (Black),The improvement in jpeg images straight out of the camera is considerable.,SS,P
1765,1765,compression,20,11,6290018,B008MB71IS,Panasonic DMC-G5KK 16 MP Compact System Camera with 14-42mm Zoom Lens and 3-Inch LCD (Black),"Over the past 3 months I've taken several thousand fotos, sufficient to expose the good and bad points of the G5:The Good:-Nice molded grip, light body (even with zoom lenses) but not too light; relatively small size allows ""carry anywhere anytime"" convenience-Versatility - opt to shoot with the convenient Auto (and extended iA function) for quick quality snapshots OR use one of the many options to set the camera up for just about any situation (5 Custom options in addition to the usual P,S,A,M); results will be good either way; nice array of light settings, including ability to modify each; if you don't like the incandescent light (I don't), use AWB or a Kelvin setting easily adjustable to your taste-High resolution; excellent quality fotos up to ISO 3200; ISO 6400 is good for smaller prints-14-42mm kit lens often a little soft but can be sharpened (in camera or post foto processing); can easily set up program for Standard, Natural, -Vivid, Scenery, Monochrome, Portrait fotos (increase/decrease brightness, sharpness, saturation, noise reduction to personal taste)-Shoots RAW; also RAW+JPEG-Bright clear flexible foldout/tilt LCD screen + excellent electronic viewfinder (EVF) for those who want to compose with either - I often use the -LCD for settings, and the EVF for composing-LCD touch screen works well, need to find the right ""touch"" for best results (some complaints on sensitivity not really warranted IMO-Most controls are well placed, intuitive for ease of use, mostly (see -ve's below)-Love the Q (quick) menu button located right of EVF, use it all the time-Nice option to switch LCD on or off/or to use the eye detector to turn LCD of when using EVF; I use the LCD for selecting focus area even if composing with EVF; nice feature-Autofocus is fast as claimed; manual option a real asset for very specific objects; prefer to use manual focus on close-ups-In-lens stabilization works well (not available in my Panasonic 20mm lens but do you really need it??",CS,P
1766,1766,compression,20,11,6290080,B008MB71IS,Panasonic DMC-G5KK 16 MP Compact System Camera with 14-42mm Zoom Lens and 3-Inch LCD (Black),I neither know nor care anything about in-camera JPEG quality.),SS,nothing
1767,1767,compression,20,11,6290109,B008MB71IS,Panasonic DMC-G5KK 16 MP Compact System Camera with 14-42mm Zoom Lens and 3-Inch LCD (Black),"Not only soft, but edges in areas of fine detail and high contrast are choppy both in JPEG and RAW.",CS,P
1768,1768,compression,20,11,6290109,B008MB71IS,Panasonic DMC-G5KK 16 MP Compact System Camera with 14-42mm Zoom Lens and 3-Inch LCD (Black),Burst speed is only 6fps (which I find is minimal but acceptable for most action that I shoot) but the JPEG burst depth is somewhere around 100 frames (depending on the card used) and the RAW is about 18 (one test achieved 24 with a super-fast card) so I think I'm winning on that score.,CS,P
1769,1769,compression,20,11,6303822,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,BTW I shoot in raw so have not assessed the jpeg quality.The battery usage is high as others have said so I bought a second battery to help with that issue.,CS,N
1770,1770,compression,20,11,6303844,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,"I have yet to really test this.The ability to create RAW files from a tiny little portable camera is nice, but I do have to say that the JPEG files that come out of the EOS-M are amazing.",SS,P
1771,1771,compression,20,11,6303844,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,"The noise reduction built into the camera is outstanding, and I find myself shooting in RAW+JPEG just because sometimes the JPEGs that it produces are what I had in mind for the shot in the first place.Let's talk ruggedness.",CS,nothing
1772,1772,compression,20,11,6303866,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,"Slow enough that for a while, I shot only in JPEG with the NEX.Canon's DPP software is another story-fast smooth and easy to use.",CS,P
1773,1773,compression,20,11,6303870,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,The out of camera jpeg results were very good to great.,SS,P
1774,1774,compression,20,11,6303926,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,"I haven't even done a raw conversion yet, and the jpegs look great straight OOC.",SS,P
1775,1775,compression,20,11,6303932,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,"The JPEG processing is solid, the RAW photos surpass my K-x easily, and every f-stop seems to be extremely sharp (i.e.",SS,P
1776,1776,compression,20,11,6304030,B008NENG1A,Canon EOS M 18.0 MP Compact Systems Camera with 3.0-Inch LCD and EF-M 22mm STM Lens,"The colors, and sharpness of the JPEG's are very pleasing and impressive.",SS,P
1777,1777,compression,20,11,6402323,B008XGS9G0,EX2F 12.4 Megapixel Compact Camera - Black,Focusing is rater fast writing speed is not terrible (Sony SD 94Mb/s 32GB card) but on slowish side in RAW+super fine JPEG5.,SS,P
1778,1778,compression,20,11,6402324,B008XGS9G0,EX2F 12.4 Megapixel Compact Camera - Black,"For now, it's an easy 5 stars for the excellent build, features, performance and value offered.2013/11/13 Update: Went back and took a careful look at the images I've accumulated and the jpeg quality.",SS,P
1779,1779,compression,20,11,6402324,B008XGS9G0,EX2F 12.4 Megapixel Compact Camera - Black,"Overall the image quality is excellent and I saw no issues with the jpegs at all, in fact, better than most I would say.",CS,P
