date,category,content,ngram,updown
2014-12-11,S2,이와 관련하여 동 위원은 내년도 국제금융시장 상황이 상당히 불확실하기 때문에 사전에 혁신적인 방안을 고려해 보자는 차원에서 다양한 의견을 제시하였다고 첨언하였음.,"국제/NNG, 금융시장/NNG, 상당히/MAG, 불확실/NNG, 사전/NNG, 혁신/NNG, 방안/NNG, 고려/NNG, 차원/NNG, 다양/NNG, 의견/NNG, 제시/NNG, 첨언/NNG,",neutrality
2014-12-11,S2,"한편, 일부 위원은 엔화가 가파르게 절하되면서 대일 수출이 급격히 줄어들어11월중 24% 감소하였다고 강조하면서, 달러화에 대한 엔화 환율이 빠른 상승세를 지속하면 방관하기 어려운 상황인 만큼 금융중개지원대출제도를 통해 대일 수출기업을 지원하고 대출금리도 제로금리를 적용하는 방안을 검토할 필요가 있다는 의견을 나타낸 후, 이러한 조치를 통해 당행과 정부의 엔/달러 움직임에 대한대응의지를 시장에 확고히 전달하게 되면, 결국 원/달러 환율시장에서도 당국의영향력 유지에 도움이 될 것이라는 견해를 피력하였음.","엔/NNG, 가파르/VA, 절하/NNG, 대일/NNG, 수출/NNG, 급격/MAG, 줄/VV, 중/NNG, 감소/NNG, 강조/NNG, 달러/NNG, 엔/NNG, 환율/NNG, 빠르/VA, 상승/NNG, 지속/NNG, 방관/NNG, 어렵/VA, 금융중개지원대출/NNG, 제도/NNG, 통하/VV, 대일/NNG, 수출기업/NNG, 지원/NNG, 대출/NNG, 리도/NNG, 제로금리/NNG, 적용/NNG, 방안/NNG, 검토/NNG, 하/VV, 필요/NNG, 있/VA, 의견/NNG, 나타나/VV, 이러/NNG, 조치/NNG, 통하/VV, 당/NNG, 행과/NNG, 엔달러/NNG, 움직임/VV, 대응/NNG, 지/NNG, 시장/NNG, 확고히/MAG, 되/VV, 결국/MAG, 원달러/NNG, 시장/NNG, 영향/NNG, 유지/NNG, 되/VV, 견해/NNG, 피력/NNG,",neutrality
2014-12-11,S2,"이어서 동 위원은 원/위안화 직거래시장을 뒷받침하기 위해 위안화로 결제하는 수출기업에 한시적으로 유인을 제공하는 방안을 적극 강구할 필요가 있다는견해를 제시하고, 시간이 흐르면 원/위안화 직거래시장이 정착되겠지만, 엔저가상당히 급격히 진행되고 있는 만큼 위안화 표시 수출결제를 조속히 확대하여 달러공급을 줄일 필요가 있다는 점을 강조하였음.","공급/NNG;줄/VV, 이어서/MAG, 원위안/NNG, 직거래시장/NNG, 뒷받침/NNG, 위하/VV, 위안/NNG, 결제/NNG, 수출기업/NNG, 한시적/VAX, 유인/NNG, 제공/NNG, 방안/NNG, 적극/NNG, 강구/NNG, 하/VV, 필요/NNG, 있/VA, 견해/NNG, 제시/NNG, 흐르/VV, 원위안/NNG, 직거래시장/NNG, 정착/NNG, 엔저/NNG, 상당히/MAG, 급격/MAG, 진행/NNG, 위안/NNG, 표시/NNG, 수출/NNG, 결제/NNG, 빨리/MAG, 확대/NNG, 달러/NNG, 공급/NNG, 줄/VV, 필요/NNG, 있/VA, 점/NNG, 강조/NNG,",neutrality
2014-12-11,S2," 13 다른 일부 위원은 지난 12월 1일 개장된 원/위안화 매매시장의 거래활성화를위해 앞으로 개선·보완이 이루어져야 될 사안이 있는지 물었으며,이에 대해 관련부서에서는 현재 시장조성 은행 위주로 시장이 형성되어 있기때문에 위안화 표시 무역결제의 확대와 시장조성자가 아닌 다른 은행들의 참여유도가 필요한 상황이라고 답변하고, 현재 시장조성 은행에 대한 유인제공 방안도 정부와 협의하고 있다고 설명한 후, 시장개장 첫날 당초 예상규모보다 실제거래규모가 크게 늘어나면서 일시적으로 일부 은행에서 결제처리 속도가 느려지는 문제가 있었으나 그 이후에는 결제가 원활히 처리되고 있다고 설명하였음.","무역결제/NNG;확대/NNG, 개장/NNG, 되/VV, 원위안/NNG, 매매/NNG, 시장/NNG, 거래/NNG, 활성화/NNG, 위하/VV, 개선/NNG, 보완/NNG, 이루어져야/VV, 되/VV, 사안/NNG, 있/VV, 물/VV, 대해/VV, 시장조성/NNG, 은행/NNG, 위주/NNG, 시장/NNG, 형성/NNG, 위안/NNG, 표시/NNG, 무역결제/NNG, 확대/NNG, 시장조성자/NNG, 아니/VCN, 은행/NNG, 참여/NNG, 유도/NNG, 필요/NNG, 답변/NNG, 시장조성/NNG, 은행/NNG, 유인/NNG, 제공/NNG, 방안/NNG, 협의/NNG, 설명/NNG, 시장/NNG, 개장/NNG, 첫날/NNG, 예상/NNG, 규모/NNG, 실제/NNG, 거래/NNG, 규모/NNG, 크/VA, 늘/VV, 일시적/VAX, 은행/NNG, 결제/NNG, 처리/NNG, 속도/NNG, 느리/VA, 문제/NNG, 있/VA, 결제/NNG, 원활히/MAG, 처리/NNG, 설명/NNG,",neutrality
2015-01-15,S2,"일부 위원은 국제유가 하락으로 글로벌저물가 현상이 강화됨에 따라 최근 미국 국채금리 등 글로벌 금리가 하락한 것으로 보인다는 견해를 피력하였으며,이에 대해 관련부서에서는 가격측면에서 세계적인 저인플레이션(disinflation)현상에 따른 명목금리의 하락 압력과 수급측면에서 위험자산 기피성향 및 미 달러화 강세 기대로 인한 미 국채 등에 대한 매입수요 확대가 미국 국채금리 등 글로벌 금리의 하락 배경이라는 점을 설명하고, 국제유가 하락이 이 같은 글로벌금리의 가격측면과 수급측면의 추세를 강화하고 있다는 점을 감안해 보면 결국국제유가 하락이 글로벌 금리 하락에 영향을 미치고 있는 것으로 보인다고 답변하였음.","금리/NNG;글로벌/NNG;금리/NNG;하락/NNG, 하락/NNG;글로벌/NNG;금리/NNG;하락/NNG, 국제/NNG;유가/NNG;하락/NNG, 명목/NNG;금리/NNG;하락/NNG, 금리/NNG;하락/NNG;압력/NNG, 위험자산/NNG;회피/NNG, 수요/NNG;확대/NNG, 국제/NNG, 유가/NNG, 하락/NNG, 글로벌/NNG, 저물가/NNG, 현상/NNG, 강화/NNG, 되/VV, 국채/NNG, 금리/NNG, 글로벌/NNG, 금리/NNG, 하락/NNG, 하/VV, 보인다는/VV, 견해/NNG, 피력/NNG, 대해/VV, 가격/NNG, 측면/NNG, 세계/NNG, 저인플레이션/NNG, 현상/NNG, 따르/VV, 명목/NNG, 금리/NNG, 하락/NNG, 압력/NNG, 수급/NNG, 측면/NNG, 위험자산/NNG, 회피/NNG, 성향/NNG, 미/NNG, 달러/NNG, 강세/NNG, 기대/NNG, 인하/VV, 미/NNG, 국채/NNG, 매입/NNG, 수요/NNG, 확대/NNG, 국채/NNG, 금리/NNG, 글로벌/NNG, 금리/NNG, 하락/NNG, 배경/NNG, 점/NNG, 설명/NNG, 국제/NNG, 유가/NNG, 하락/NNG, 같/VA, 글로벌/NNG, 금리/NNG, 가격/NNG, 측면/NNG, 수급/NNG, 측면/NNG, 추세/NNG, 강화/NNG, 점/NNG, 감안/NNG, 결국/MAG, 국제/NNG, 유가/NNG, 하락/NNG, 글로벌/NNG, 금리/NNG, 하락/NNG, 영향/NNG, 미치/VV, 보/VV, 답변/NNG,",neutrality
2015-01-15,S2,이와 관련하여 동 위원은 국제유가 급락이라는 불확실성이 안전자산 선호 경향을 높여 글로벌 저금리 기조를 강화시키고 있는 점을 고려해 보면 미국의 금리인상 시점이 예상보다 늦추어질 수도 있다는 의견을 덧붙였음.,"금리/NNG;인상/NNG;예상/NNG;늦/VV, 불확실성/NNG;안전자산/NNG;선호/NNG, 국제/NNG;유가/NNG;급락/NNG, 급락/NNG;불확실성/NNG, 국제/NNG, 유가/NNG, 급락/NNG, 불확실성/NNG, 안전자산/NNG, 선호/NNG, 경향/NNG, 높/VV, 글로벌/NNG, 저금리/NNG, 기조/NNG, 강화/NNG, 점/NNG, 고려/NNG, 금리/NNG, 인상/NNG, 예상/NNG, 늦/VV, 있/VA, 의견/NNG, 덧붙이/VV",neutrality
2015-01-15,S2,이에 대해 관련부서에서는 위원이 언급한 바와 같은 견해가 시장에 존재하고있다고 답변하였음.,"대해/VV, 언급/NNG, 하/VV, 같/VA, 견해/NNG, 시장/NNG, 존재/NNG, 답변/NNG,",neutrality
2015-01-15,S2,이와 관련하여 동 위원은 국제유가 급락이 예상치 못한 새로운 큰 변화인 만큼 글로벌 금융시장 및 경제에 미치는 영향을 계속 모니터링하는 한편 이에 대한분석을 강화할 필요가 있다는 견해를 제시하였음.,"국제/NNG;유가/NNG;급락/NNG, 급락/NNG;예상/NNG;못하/VX, 국제/NNG, 유가/NNG, 급락/NNG, 예상/NNG, 못하/VX, 새롭/VA, 크/VA, 변화/NNG, 글로벌/NNG, 금융시장/NNG, 경제/NNG, 미치/VV, 영향/NNG, 계속/MAG, 모니터링/NNG, 분석/NNG, 강화/NNG, 하/VV, 필요/NNG, 있/VA, 견해/NNG, 제시/NNG,",neutrality
2015-01-15,S2,"다른 일부 위원은 금년 중 국제금융시장의 변동성이 커질 경우 우리 경제의자본유출 리스크가 부각될 가능성이 높으므로 자본유출 문제에 관한 전반적인 점검을 통해 종합적인 대책을 마련할 필요가 있다는 견해를 피력하였으며,이에 대해 관련부서에서는 자본유출 발생시 정책대응 순서 및 방식의 개요를설명하였음.","국제/NNG;금융시장/NNG;변동성/NNG;크/VV, 자본/NNG;유출/NNG;위험/NNG, 중/NNG, 국제/NNG, 금융시장/NNG, 변동성/NNG, 크/VV, 경제/NNG, 자본/NNG, 유출/NNG, 위험/NNG, 부각/NNG, 되/VV, 가능성/NNG, 높/VA, 자본/NNG, 유출/NNG, 문제/NNG, 관하/VV, 점검/NNG, 통하/VV, 종합/NNG, 대책/NNG, 마련/NNG, 하/VV, 필요/NNG, 있/VA, 견해/NNG, 피력/NNG, 대해/VV, 자본/NNG, 유출/NNG, 발생/NNG, 정책/NNG, 대응/NNG, 순서/NNG, 개요/NNG, 설명/NNG,",neutrality
2015-01-15,S2,"이와 관련하여 동 위원은 거주자 외화예금이 당초 기대대로 자본유출 발생시완충 역할을 할 것으로 보는지 물은 후, 외화예금 확충을 위한 제도개선 방안 수립시 마련됐던 단계별 외화예금 확충 방안(예: 개인 외화예금 확충을 위한 유인제공)의 이행상황에 대한 평가가 필요한 시점이라는 의견을 나타내었으며,이에 대해 관련부서에서는 위안화 예금은 국외로 유출되고 있다는 점, 달러화예금은 대부분 기업들이 수출입을 위한 거래적 동기에 의해 단기간 보유하고 있 11 다는 점을 고려해 볼 때 거주자 외화예금의 완충 역할이 충분치 않다고 답변한후, 국내에 유입되는 외화가 거주자 외화예금을 통해서 장기적인 외화자금으로전환되도록 유도하는 것이 최대 과제라고 첨언하였음.","외화예금/NNG;확충/NNG, 거주자/NNG, 외화예금/NNG, 기대/NNG, 자본/NNG, 유출/NNG, 발생/NNG, 완충/NNG, 역할/NNG, 하/VV, 보/VV, 물/VV, 외화예금/NNG, 확충/NNG, 위하/VV, 제도개선/NNG, 방안/NNG, 수립/NNG, 마련/NNG, 되/VV, 외화예금/NNG, 확충/NNG, 방안/NNG, 개인/NNG, 외화예금/NNG, 확충/NNG, 위하/VV, 유인/NNG, 제공/NNG, 이행/NNG, 평가/NNG, 필요/NNG, 의견/NNG, 나타나/VV, 대해/VV, 위안화예금/NNG, 국외/NNG, 유출/NNG, 점/NNG, 달러/NNG, 예금/NNG, 기업/NNG, 수출입/NNG, 위하/VV, 거래/NNG, 의하/VV, 단기간/NNG, 보유/NNG, 다/MAG, 점/NNG, 고려/NNG, 때/NNG, 거주자/NNG, 외화예금/NNG, 완충/NNG, 역할/NNG, 충분/NNG, 않/VX, 답변/NNG, 하/VV, 유입/NNG, 외화/NNG, 거주자/NNG, 외화예금/NNG, 통하/VV, 장기/NNG, 외화자금/NNG, 전환/NNG, 유도/NNG, 최대/NNG, 과제/NNG, 첨언/NNG,",neutrality
2015-01-15,S2,"또 다른 일부 위원은 최근 주요국 장기금리의 하락 배경으로 글로벌 경기둔화에 대한 우려와 미 달러화 강세로 인한 투자자들의 공격적 자산 매입을 언급하고서 국채수급 전망을 고려해 보면 글로벌 장기금리가 당분간 낮은 수준을 유지하겠으나 미국과 유로존의 상이한 통화정책 때문에 중장기적으로는 금리방향성이차별화될 것이라는 시장의 견해를 소개한 후, 만일 미국의 장기국채 금리가 계속저수준을 유지하면 미국의 정책변화에 어떤 영향을 미칠지가 관심사라고 강조하고, 미 달러화 강세를 배경으로 한 투자자들의 공격적인 자산매입으로 인해 장기금리가 미 연준의 기대만큼 상승하지 않을 것으로 해석되면 오히려 미 연준의 정책금리 인상시점이 앞당겨지고 인상속도도 가팔라질 수 있다는 시장의 일부 시각을 언급하였으며,이에 대해 관련부서에서는 미 연준이 소위 그린스펀 수수께끼(Greenspanconundrum) 같은 상황을 상정하고 정책금리를 인상한다면 시장금리를 올릴 필요성 때문에 정책금리를 큰 폭으로 인상할 것으로 생각할 수 있으나, 인플레이션기대심리, 국가간·장단기금리간 재정거래(arbitrage) 등으로 장기금리가 상승하여수익률곡선(yield curve)이 오히려 가팔라질 수도 있다고 답변하고, 이와 같은 점을고려해 보면 위원이 언급한 시장의 시각이 반드시 맞다고 단정하기 어렵다고 첨언하였음.","글로벌/NNG;경기/NNG;둔화/NNG;우려/NNG, fed/NNG;기대/NNG;상승/NNG, fed/NNG;금리/NNG;인상/NNG, 금리/NNG;당분간/MAG;낮/VA, 금리/NNG;하락/NNG, 금리/NNG;상승/NNG, 금리/NNG;오르/VV, 또/MAG, 장기/NNG, 금리/NNG, 하락/NNG, 배경/NNG, 글로벌/NNG, 경기/NNG, 둔화/NNG, 우려/NNG, 미/NNG, 달러/NNG, 강세/NNG, 인하/VV, 공격적/VAX, 자산/NNG, 매입/NNG, 언급/NNG, 국채/NNG, 수급/NNG, 전망/NNG, 고려/NNG, 글로벌/NNG, 장기/NNG, 금리/NNG, 당분간/MAG, 낮/VA, 수준/NNG, 유지/NNG, 유로존/NNG, 상이/NNG, 통화정책/NNG, 중장기/NNG, 금리/NNG, 방향/NNG, 차별화/NNG, 되/VV, 시장/NNG, 견해/NNG, 소개/NNG, 하/VV, 만일/MAG, 장기/NNG, 국채/NNG, 금리/NNG, 계속/MAG, 수준/NNG, 유지/NNG, 정책/NNG, 변화/NNG, 영향/NNG, 미칠지/VV, 관심사/NNG, 강조/NNG, 미/NNG, 달러/NNG, 강세/NNG, 배경/NNG, 공격적/VAX, 자산/NNG, 매입/NNG, 인하/VV, 장기/NNG, 금리/NNG, fed/NNG, 기대/NNG, 상승/NNG, 않/VX, 해석/NNG, fed/NNG, 금리/NNG, 인상/NNG, 앞당기/VV, 인상/NNG, 속도/NNG, 가/VV, 팔/VV, 있/VV, 시장/NNG, 언급/NNG, 대해/VV, fed/NNG, 소위/NNG, 그린스펀수수께끼/NNG, 같/VA, 상정/NNG, 금리/NNG, 인상/NNG, 하/VV, 시장/NNG, 금리/NNG, 오르/VV, 필요성/NNG, 금리/NNG, 크/VA, 인상/NNG, 하/VV, 생각/NNG, 하/VV, 있/VV, 인플레이션/NNG, 기대/NNG, 국가/NNG, 장단기/NNG, 금리/NNG, 재정거래/NNG, 장기/NNG, 금리/NNG, 상승/NNG, 일드커브/NNG, 수익률/NNG, 가/VV, 팔/VV, 있/VA, 답변/NNG, 같/VA, 점/NNG, 고려/NNG, 언급/NNG, 하/VV, 시장/NNG, 반드시/MAG, 맞/VV, 단정/NNG, 어렵/VA, 첨언/NNG,",neutrality
2015-01-15,S2,"이어서 동 위원은 미 연준의 정책금리 최초 인상시점에 대한 당행의 판단을물은 후, 최근 시장의 관심이 미 연준의 정책금리 최초 인상시점에서 인상속도로옮겨가고 있다고 언급하면서 Mishkin의 견해  연준이 일단 정책금리를 인상하기시작하면 지난 2004∼2006년의 금리인상기가 아닌 1994∼1995년의 금리인상 사례를 참고하여 정책금리를 빠른 속도로 인상할 수 있음 –를 소개하였으며,이에 대해 관련부서에서는 시장에서 미 연준이 금년 2/4∼3/4분기중 정책금리를 최초 인상할 것으로 보고 있다고 답변한 후, 최초 인상시기에 대한 시장의 기대가 지난해에 비해 안정되어 있기 때문에 시장의 관심이 금리 인상폭으로 옮겨가고 있다고 첨언하였음.","금리/NNG;인상/NNG, 이어서/MAG, fed/NNG, 금리/NNG, 최초/NNG, 인상/NNG, 당/NNG, 행의/NNG, 판단/NNG, 물/VV, 시장/NNG, 관심/NNG, fed/NNG, 금리/NNG, 최초/NNG, 인상/NNG, 인상/NNG, 속도/NNG, 옮기/VV, 언급/NNG, 견해/NNG, fed/NNG, 일단/MAG, 금리/NNG, 인상/NNG, 시작/NNG, 금리/NNG, 인상기/NNG, 아니/VCN, 금리/NNG, 인상/NNG, 사례/NNG, 금리/NNG, 빠르/VA, 속도/NNG, 인상/NNG, 하/VV, 있/VV, 소개/NNG, 대해/VV, 시장/NNG, fed/NNG, 중/NNG, 금리/NNG, 최초/NNG, 인상/NNG, 하/VV, 보/VV, 답변/NNG, 하/VV, 최초/NNG, 인상/NNG, 시장/NNG, 기대/NNG, 비해/VV, 안정/NNG, 시장/NNG, 관심/NNG, 금리/NNG, 인상/NNG, 옮기/VV, 첨언/NNG,",neutrality
2015-01-15,S2,"또한 동 위원은 국제유가 하락 등으로 글로벌 금융·외환시장의 불확실성이 높 12 아짐에 따라 우리나라, 중국 등 신흥국의 CDS 프리미엄이 상승하고 EMBI 스프레드가 확대되는 등 변동성 확대의 위험이 신흥국에 축적되고 있다는 의견을 나타내었음.","신흥국/NNG;cds/NNG;프리미엄/NNG;상승/NNG, 변동성/NNG;확대/NNG;위험/NNG, 국제/NNG;유가/NNG;하락/NNG, 외환시장/NNG;불확실성/NNG, 불확실성/NNG;높/VA, 국제/NNG, 유가/NNG, 하락/NNG, 글로벌/NNG, 금융/NNG, 외환시장/NNG, 불확실성/NNG, 높/VA, 아짐/NNG, 신흥국/NNG, cds/NNG, 프리미엄/NNG, 상승/NNG, 스프레드/NNG, 확대/NNG, 변동성/NNG, 확대/NNG, 위험/NNG, 신흥국/NNG, 축적/NNG, 의견/NNG, 나타나/VV",neutrality
2015-01-15,S2,"아울러 동 위원은 글로벌 디플레이션 우려가 확산되는 가운데 산유국 및 원유 관련 금융상품의 디폴트 및 손실 가능성이 높아짐에 따라 국제금융시장 전반에 위험회피 성향이 강화될 것이라는 관련부서의 견해에 동의하면서 저유가가 초래할 수 있는 국제금융시장의 테일 리스크(tail risk) 가능성에 유의해야 한다는 견해를 피력한 후, 최근 글로벌 자금의 흐름이 주식에서 채권으로 이동하고 있음을지적하면서 이것이 국제유가 하락의 글로벌 실물경제에 대한 영향이 부정적임을시사하고 있는 것은 아닌지 물었으며,이에 대해 관련부서에서는 국제유가 하락이 글로벌 실물경제에 분명히 도움.","국제/NNG;금융시장/NNG;위험/NNG;회피/NNG, 위험/NNG;회피/NNG;성향/NNG;강화/NNG, 글로벌/NNG;디플레이션/NNG;우려/NNG, 디플레이션/NNG;우려/NNG;확산/NNG, 국제/NNG;유가/NNG;하락/NNG, 손실/NNG;가능성/NNG;높/VA, 아울러/MAG, 글로벌/NNG, 디플레이션/NNG, 우려/NNG, 확산/NNG, 가운데/NNG, 산유국/NNG, 원유/NNG, 금융상품/NNG, 디폴트/NNG, 손실/NNG, 가능성/NNG, 높/VA, 국제/NNG, 금융시장/NNG, 위험/NNG, 회피/NNG, 성향/NNG, 강화/NNG, 되/VV, 견해/NNG, 동의/NNG, 저유가/NNG, 초래/NNG, 하/VV, 있/VV, 국제/NNG, 금융시장/NNG, 테일리스크/NNG, 가능성/NNG, 유의/NNG, 하/VV, 견해/NNG, 피력/NNG, 하/VV, 글로벌/NNG, 자금/NNG, 흐름/NNG, 주식/NNG, 채권/NNG, 이동/NNG, 지적/NNG, 국제/NNG, 유가/NNG, 하락/NNG, 글로벌/NNG, 실물/NNG, 경제/NNG, 영향/NNG, 부정적/VAX, 시사/NNG, 물/VV, 대해/VV, 국제/NNG, 유가/NNG, 하락/NNG, 글로벌/NNG, 실물/NNG, 경제/NNG, 분명/MAG",neutrality
2015-01-15,S2,이 되겠지만 단기적으로 국제금융시장의 불안정성을 높이고 위험회피성향을 강화하는 점이 있기 때문에 위험자산인 주식에서 안전자산인 채권으로 글로벌 자금이이동하는 요인이 되고 있다고 답변하였음.,"위험/NNG;회피/NNG;성향/NNG;강화/NNG, 불안정성/NNG;높/VV, 되/VV, 단기/NNG, 국제/NNG, 금융시장/NNG, 불안정성/NNG, 높/VV, 위험/NNG, 회피/NNG, 성향/NNG, 강화/NNG, 점/NNG, 있/VV, 위험자산/NNG, 주식/NNG, 안전자산/NNG, 채권/NNG, 글로벌/NNG, 자금/NNG, 이동/NNG, 요인/NNG, 되/VV, 답변/NNG,",neutrality
2015-01-15,S2,"한편, 동 위원은 우리나라에서 자본유출(capital outflow)이 발생한다면 어떤 조건하에서 어떤 양상으로 진행될지 가늠해 보는 취지에서 미국의 통화정책 정상화가 우리나라 등 23개 신흥국의 자본유출입에 미치는 영향을 분석한 캐나다중앙은행 자료(「The Impact of U.S. Monetary Policy Normalization on Capital Flows toEmergingMarket Economies」, 2014년 12월)를 소개한 후, 자본유출이 발생할 경우 현행 외환부문 거시건전성 정책수단의 완화를 통한 대응에는 한계가 있는 만큼 외환보유액 확충, 비실물적 외환수요 억제, 금융기관의 외화자산 확보를 통한자생력 제고 등을 통해 전체적인 가용외환 유동성을 충실화하는 것이 중요하다는견해를 피력하였으며,이에 대해 관련부서에서는 현행 외환부문 거시건전성 정책수단, 소위 3종 세트는 위원의 지적대로 기본적으로 자본유입을 억제하거나 조절하는 정책수단이라는 한계가 있으나 위기 이전에 자본유입을 사전 관리하고 자본유출시에는 유출유인을 일부 줄일 수 있는 효과는 있다고 답변하였음.","자본/NNG;유입/NNG;억제/NNG, 외환보유액/NNG;확충/NNG, 정책수단/NNG;한계/NNG, 수요/NNG;억제/NNG, 자본/NNG, 유출/NNG, 발생/NNG, 하/VV, 조건/NNG, 양상/NNG, 진행/NNG, 되/VV, 가늠/NNG, 취지/NNG, 통화정책/NNG, 정상화/NNG, 신흥국/NNG, 자본/NNG, 유출입/NNG, 미치/VV, 영향/NNG, 분석/NNG, 하/VV, 자료/NNG, 소개/NNG, 하/VV, 자본/NNG, 유출/NNG, 발생/NNG, 하/VV, 외환/NNG, 거시/NNG, 건전성/NNG, 정책수단/NNG, 완화/NNG, 통하/VV, 대응/NNG, 한계/NNG, 있/VA, 외환보유액/NNG, 확충/NNG, 비/NNG, 실물/NNG, 외환/NNG, 수요/NNG, 억제/NNG, 금융기관/NNG, 외화자산/NNG, 확보/NNG, 통하/VV, 자생력/NNG, 제고/NNG, 통하/VV, 가용/NNG, 외환/NNG, 유동성/NNG, 충실/NNG, 중요/NNG, 견해/NNG, 피력/NNG, 대해/VV, 외환/NNG, 거시/NNG, 건전성/NNG, 정책수단/NNG, 종/NNG, 세트/NNG, 지적/NNG, 기본/NNG, 자본/NNG, 유입/NNG, 억제/NNG, 조절/NNG, 정책수단/NNG, 한계/NNG, 있/VA, 위기/NNG, 이전/NNG, 자본/NNG, 유입/NNG, 사전/NNG, 관리/NNG, 자본/NNG, 유출/NNG, 유출/NNG, 유인/NNG, 줄/VV, 있/VV, 효과/NNG, 답변/NNG,",neutrality
2015-01-15,S2,"끝으로 동 위원은 중국의 통화당국이 디플레이션 우려 때문에 위안화를 절하할 가능성이 있다는 외신 보도를 인용하면서 미 달러화, 엔화, 위안화 환율의 움.","우려/NNG;위안/NNG;절하/NNG, 디플레이션/NNG;우려/NNG, 끝/NNG, 디플레이션/NNG, 우려/NNG, 위안/NNG, 절하/NNG, 하/VV, 가능성/NNG, 있/VV, 보도/NNG, 인용/NNG, 미/NNG, 달러/NNG, 엔/NNG, 위안/NNG, 환율/NNG",neutrality
2015-01-15,S2,직임에 대한 시나리오를 설정하여 우리 경제에 미치는 영향을 분석하고 필요한대책을 사전에 준비할 필요가 있다는 견해를 밝혔음.,"직임/NNG, 시나리오/NNG, 설정/NNG, 경제/NNG, 미치/VV, 영향/NNG, 분석/NNG, 필요/NNG, 대책/NNG, 사전/NNG, 준비/NNG, 하/VV, 필요/NNG, 있/VA, 견해/NNG, 밝히/VV",neutrality
2015-01-15,S2," 13 한편 일부 위원은 과거 우리경제가 두 차례의 금융위기를 겪은 만큼 엔저 현상이 우리 수출에 미치는 악영향에 보다 주의할 필요가 있다는 점을 강조한 후,엔화약세가 시작된 2012년 이후 우리나라의 수출물량은 증가한 반면, 수출단가는계속 하락하는 모습을 보인 점을 보면 수출기업들이 엔화약세에 단가인하로 대응한 것으로 판단되나 이러한 단가인하를 통한 대응에는 한계가 있으며, 특히 한·일 양국의 수출경합도가 2008년 이후 상당히 높아지고 있다는 외부 연구결과에도유의할 필요가 있다는 견해를 밝힌 후, 엔화약세에도 불구하고 단가인하에 소극적이었던 일본기업들이 지난해 하반기 이후 단가를 적극적으로 인하하였으며 이에 따라 일본의 수출물량이 상당히 증가하고 있다는 점은 일본은행의 양적·질적완화정책이 근린궁핍화정책(beggarthyneighbor policy)이 아니라는 일본의 견해와상충된다고 지적하면서 엔저 현상이 더 심화될 경우 필요한 조치를 취할 필요가있다는 견해를 피력하였음.","인하/NNG;소극적/VAX, 수출/NNG;증가/NNG, 가격/NNG;인하/NNG, 경제/NNG, 금융위기/NNG, 겪/VV, 엔저현상/NNG, 수출/NNG, 미치/VV, 악영향/NNG, 보다/MAG, 주의/NNG, 하/VV, 필요/NNG, 있/VA, 점/NNG, 강조/NNG, 하/VV, 엔/NNG, 약세/NNG, 시작/NNG, 되/VV, 수출/NNG, 증가/NNG, 하/VV, 반면/NNG, 수출/NNG, 가격/NNG, 계속/MAG, 하락/NNG, 보/VV, 점/NNG, 보/VV, 수출기업/NNG, 엔/NNG, 약세/NNG, 가격/NNG, 인하/NNG, 대응/NNG, 판단/NNG, 이러/NNG, 가격/NNG, 인하/NNG, 통하/VV, 대응/NNG, 한계/NNG, 있/VA, 특히/MAG, 양국/NNG, 수출경합도/NNG, 가/VV, 상당히/MAG, 높/VA, 외부/NNG, 연구/NNG, 결과/NNG, 유의/NNG, 하/VV, 필요/NNG, 있/VA, 견해/NNG, 밝히/VV, 엔/NNG, 약세/NNG, 불구/NNG, 가격/NNG, 인하/NNG, 소극적/VAX, 기업/NNG, 가격/NNG, 적극적/VAX, 인하/NNG, 수출/NNG, 상당히/MAG, 증가/NNG, 점/NNG, 양적/VAX, 질적/VAX, 완화정책/NNG, 근린궁핍화정책/NNG, 아니/VCN, 견해/NNG, 상충/NNG, 되/VV, 지적/NNG, 엔저현상/NNG, 더/MAG, 심화/NNG, 되/VV, 필요/NNG, 조치/NNG, 취하/VV, 필요/NNG, 있/VA, 견해/NNG, 피력/NNG,",neutrality
